t_s,base_dev_angle_deg,base_euler_x_deg,base_euler_y_deg,base_euler_z_deg,wb_x_dps,wb_y_dps,wb_z_dps,tip_L_mm,tip_R_mm,eta_L1,eta_L2,eta_L3,eta_R1,eta_R2,eta_R3,L_base_Nms,L_arm_Nms,L_panels_Nms,L_target_Nms,E_damp_J,abs_dP,abs_dL
22.0600,57.993214,46.596239,4.914200,37.384456,1.621957,-0.284536,1.842357,-0.414574,0.316061,-1.22607593e-04,-2.42769371e-07,1.41232432e-08,9.37260131e-05,4.62039326e-07,1.33116991e-08,6.36764956e-01,9.28185767e-02,2.00448186e-02,2.99470577e+00,1.01313118e-05,5.412e-16,9.992e-16
22.0800,58.036627,46.630491,4.883508,37.405704,1.621850,-0.285205,1.842345,-0.526171,0.403621,-1.55338688e-04,-3.87245378e-08,1.41749036e-08,1.19471740e-04,3.66642903e-07,1.32936373e-08,6.36762323e-01,9.28197360e-02,2.00661690e-02,2.99468639e+00,1.01367642e-05,9.021e-16,1.776e-15
22.1000,58.080042,46.664728,4.852795,37.426923,1.621740,-0.285875,1.842335,-0.629043,0.485717,-1.85362188e-04,2.97982475e-07,1.41983342e-08,1.43494432e-04,1.60774190e-07,1.32764483e-08,6.36758922e-01,9.28206988e-02,2.00917970e-02,2.99466390e+00,1.01414163e-05,6.687e-16,1.776e-15
22.1200,58.123460,46.698949,4.822060,37.448112,1.621626,-0.286544,1.842328,-0.720925,0.560661,-2.12207894e-04,5.68848470e-07,1.41526773e-08,1.65417402e-04,-3.39305147e-08,1.33106405e-08,6.36754843e-01,9.28214892e-02,2.01212008e-02,2.99463867e+00,1.01451978e-05,5.274e-16,2.220e-15
22.1400,58.166881,46.733153,4.791303,37.469273,1.621509,-0.287214,1.842321,-0.799859,0.626903,-2.35456311e-04,6.15553560e-07,1.42144209e-08,1.84897556e-04,-1.03334895e-07,1.32852241e-08,6.36750130e-01,9.28221185e-02,2.01541456e-02,2.99461089e+00,1.01480943e-05,1.582e-15,2.665e-15
22.1600,58.210304,46.767341,4.760524,37.490404,1.621390,-0.287884,1.842317,-0.864529,0.683277,-2.54745177e-04,4.12544987e-07,1.42211035e-08,2.01630766e-04,-7.70100468e-09,1.32839240e-08,6.36744803e-01,9.28225918e-02,2.01905298e-02,2.99458062e+00,1.01501510e-05,8.708e-16,1.332e-15
22.1800,58.253729,46.801513,4.729724,37.511505,1.621268,-0.288555,1.842313,-0.914333,0.729098,-2.69775106e-04,8.09830258e-08,1.41890022e-08,2.15356618e-04,1.95575909e-07,1.33154109e-08,6.36738901e-01,9.28229194e-02,2.02301396e-02,2.99454804e+00,1.01514634e-05,1.450e-15,1.110e-15
22.2000,58.297156,46.835669,4.698903,37.532578,1.621143,-0.289226,1.842311,-0.949148,0.764049,-2.80314270e-04,-1.83513470e-07,1.42507953e-08,2.25862429e-04,3.86390060e-07,1.32822298e-08,6.36732517e-01,9.28231269e-02,2.02724388e-02,2.99451353e+00,1.01521697e-05,8.327e-16,1.332e-15
22.2200,58.340586,46.869809,4.668059,37.553621,1.621017,-0.289896,1.842310,-0.968953,0.787963,-2.86202015e-04,-2.26244083e-07,1.42263509e-08,2.32986527e-04,4.52869520e-07,1.32843507e-08,6.36725810e-01,9.28232567e-02,2.03165270e-02,2.99447773e+00,1.01524473e-05,9.992e-16,3.553e-15
22.2400,58.384018,46.903933,4.637194,37.574635,1.620890,-0.290567,1.842309,-0.973533,0.800602,-2.87351334e-04,-2.38825694e-08,1.41920908e-08,2.36620725e-04,3.56940741e-07,1.32970378e-08,6.36718973e-01,9.28233610e-02,2.03612916e-02,2.99444145e+00,1.01525033e-05,1.159e-15,1.332e-15
22.2600,58.427453,46.938040,4.606307,37.595620,1.620763,-0.291236,1.842308,-0.962438,0.801592,-2.83750142e-04,3.02871679e-07,1.42358925e-08,2.36711965e-04,1.56092151e-07,1.32533984e-08,6.36712193e-01,9.28234897e-02,2.04056695e-02,2.99440544e+00,1.01525561e-05,7.216e-16,3.109e-15
22.2800,58.470890,46.972132,4.575399,37.616575,1.620637,-0.291906,1.842306,-0.935228,0.790540,-2.75461335e-04,5.61256111e-07,1.41868715e-08,2.33263116e-04,-3.10903903e-08,1.32616595e-08,6.36705610e-01,9.28236797e-02,2.04488724e-02,2.99437028e+00,1.01528203e-05,1.013e-15,1.776e-15
22.3000,58.514329,47.006207,4.544469,37.637502,1.620512,-0.292575,1.842303,-0.891854,0.767274,-2.62621660e-04,6.00127369e-07,1.41680719e-08,2.26332878e-04,-9.49629402e-08,1.32664196e-08,6.36699303e-01,9.28239520e-02,2.04904485e-02,2.99433629e+00,1.01534978e-05,5.829e-16,1.221e-15
22.3200,58.557770,47.040266,4.513518,37.658399,1.620389,-0.293244,1.842299,-0.832949,0.732055,-2.45439433e-04,3.98324720e-07,1.42076373e-08,2.16034798e-04,9.25910863e-10,1.32299546e-08,6.36693319e-01,9.28243182e-02,2.05301496e-02,2.99430366e+00,1.01547673e-05,9.159e-16,1.110e-15
22.3400,58.601213,47.074309,4.482546,37.679267,1.620267,-0.293912,1.842294,-0.759860,0.685642,-2.24191168e-04,7.60641105e-08,1.41514439e-08,2.02535407e-04,1.99019083e-07,1.32493165e-08,6.36687707e-01,9.28247915e-02,2.05676945e-02,2.99427259e+00,1.01567679e-05,9.289e-16,1.110e-15
22.3600,58.644659,47.108336,4.451552,37.700106,1.620147,-0.294580,1.842287,-0.674381,0.629167,-1.99217166e-04,-1.76718254e-07,1.41467298e-08,1.86051499e-04,3.82245831e-07,1.32426868e-08,6.36682555e-01,9.28253955e-02,2.06025693e-02,2.99424345e+00,1.01595890e-05,7.216e-16,2.665e-15
22.3800,58.688108,47.142348,4.420536,37.720915,1.620030,-0.295248,1.842279,-0.578365,0.563887,-1.70916104e-04,-2.12368099e-07,1.41642279e-08,1.66846635e-04,4.43161387e-07,1.32057947e-08,6.36678001e-01,9.28261666e-02,2.06339897e-02,2.99421679e+00,1.01632692e-05,4.068e-16,1.332e-15
22.4000,58.731558,47.176343,4.389500,37.741695,1.619916,-0.295914,1.842268,-0.473403,0.490957,-1.39738701e-04,-1.18208391e-08,1.40903803e-08,1.45226919e-04,3.46904186e-07,1.32213689e-08,6.36674199e-01,9.28271467e-02,2.06610539e-02,2.99419325e+00,1.01677965e-05,9.437e-16,2.665e-15
22.4200,58.775011,47.210323,4.358442,37.762446,1.619805,-0.296580,1.842255,-0.360769,0.411346,-1.06180534e-04,3.05227741e-07,1.40893311e-08,1.21536126e-04,1.51085510e-07,1.31987901e-08,6.36671284e-01,9.28283712e-02,2.06829952e-02,2.99417338e+00,1.01731035e-05,7.147e-16,1.776e-15
22.4400,58.818466,47.244287,4.327363,37.783168,1.619700,-0.297245,1.842239,-0.241633,0.325938,-7.07741293e-05,5.51655816e-07,1.40872426e-08,9.61502620e-05,-2.87229070e-08,1.31690920e-08,6.36669329e-01,9.28298596e-02,2.06993937e-02,2.99415747e+00,1.01790708e-05,7.841e-16,1.776e-15
22.4600,58.861924,47.278236,4.296264,37.803860,1.619598,-0.297909,1.842221,-0.117407,0.235738,-3.40804664e-05,5.83252904e-07,1.40191436e-08,6.94716138e-05,-8.72352701e-08,1.31905681e-08,6.36668342e-01,9.28316129e-02,2.07102263e-02,2.99414556e+00,1.01855389e-05,1.665e-15,8.882e-16
22.4800,58.905384,47.312169,4.265143,37.824523,1.619500,-0.298573,1.842200,0.009999,0.142065,3.31993090e-06,3.83007066e-07,1.40391036e-08,4.19223869e-05,8.86454965e-09,1.31675873e-08,6.36668284e-01,9.28336202e-02,2.07157269e-02,2.99413748e+00,1.01923202e-05,7.295e-16,1.776e-15
22.5000,58.948847,47.346087,4.234001,37.845157,1.619407,-0.299236,1.842176,0.138179,0.046588,4.08361742e-05,7.00866101e-08,1.40295693e-08,1.39380124e-05,2.01937510e-07,1.31538855e-08,6.36669111e-01,9.28358697e-02,2.07161464e-02,2.99413306e+00,1.01992063e-05,9.580e-16,1.332e-15
22.5200,58.992312,47.379990,4.202839,37.865761,1.619317,-0.299899,1.842150,0.264504,-0.048808,7.78763112e-05,-1.71158659e-07,1.39721983e-08,-1.40397559e-05,3.77907933e-07,1.31752088e-08,6.36670813e-01,9.28383580e-02,2.07115552e-02,2.99413224e+00,1.02059789e-05,1.783e-15,1.110e-15
22.5400,59.035780,47.413878,4.171656,37.886335,1.619231,-0.300561,1.842121,0.386517,-0.142280,1.13856624e-04,-1.99885538e-07,1.39967080e-08,-4.15698353e-05,4.33622568e-07,1.31436760e-08,6.36673414e-01,9.28410921e-02,2.07018019e-02,2.99413513e+00,1.02124291e-05,5.924e-16,1.776e-15
22.5600,59.079250,47.447750,4.140452,37.906880,1.619149,-0.301223,1.842090,0.502249,-0.232251,1.48210803e-04,-1.05818243e-09,1.39654242e-08,-6.82187765e-05,3.37279716e-07,1.31349390e-08,6.36676954e-01,9.28440829e-02,2.06866542e-02,2.99414190e+00,1.02183714e-05,1.124e-15,1.332e-15
22.5800,59.122723,47.481608,4.109228,37.927396,1.619071,-0.301884,1.842055,0.610272,-0.317497,1.80398866e-04,3.06723024e-07,1.39153824e-08,-9.35675783e-05,1.46533342e-07,1.31483819e-08,6.36681449e-01,9.28473339e-02,2.06660368e-02,2.99415259e+00,1.02236508e-05,6.661e-16,3.109e-15
22.6000,59.166199,47.515451,4.077983,37.947882,1.618997,-0.302544,1.842019,0.709490,-0.397050,2.09915677e-04,5.41872739e-07,1.39451830e-08,-1.17218254e-04,-2.60217376e-08,1.31160960e-08,6.36686853e-01,9.28508328e-02,2.06402195e-02,2.99416703e+00,1.02281510e-05,6.098e-16,3.553e-15
22.6200,59.209677,47.549280,4.046718,37.968338,1.618927,-0.303204,1.841980,0.798802,-0.469997,2.36298916e-04,5.66873392e-07,1.39113864e-08,-1.38800059e-04,-7.93270633e-08,1.31239054e-08,6.36693056e-01,9.28545495e-02,2.06098498e-02,2.99418476e+00,1.02318062e-05,6.037e-16,2.220e-15
22.6400,59.253158,47.583094,4.015432,37.988765,1.618859,-0.303863,1.841939,0.876856,-0.535297,2.59136342e-04,3.68624674e-07,1.38907803e-08,-1.57975293e-04,1.69447368e-08,1.31402033e-08,6.36699907e-01,9.28584435e-02,2.05758040e-02,2.99420516e+00,1.02346068e-05,1.291e-15,7.772e-16
22.6600,59.296641,47.616893,3.984126,38.009162,1.618793,-0.304523,1.841897,0.942047,-0.591739,2.78072227e-04,6.51509740e-08,1.39326093e-08,-1.74444598e-04,2.05147059e-07,1.31163172e-08,6.36707258e-01,9.28624745e-02,2.05389431e-02,2.99422762e+00,1.02365948e-05,7.841e-16,2.665e-15
22.6800,59.340128,47.650678,3.952800,38.029530,1.618729,-0.305183,1.841854,0.992773,-0.638079,2.92812862e-04,-1.64688172e-07,1.38979887e-08,-1.87951645e-04,3.74158476e-07,1.31352093e-08,6.36714995e-01,9.28666124e-02,2.04999152e-02,2.99425168e+00,1.02378598e-05,1.159e-15,1.776e-15
22.7000,59.383616,47.684448,3.921454,38.049868,1.618666,-0.305842,1.841810,1.027810,-0.673272,3.03131071e-04,-1.86631749e-07,1.38944503e-08,-1.98287149e-04,4.24984777e-07,1.31418999e-08,6.36723047e-01,9.28708387e-02,2.04591123e-02,2.99427704e+00,1.02385383e-05,1.568e-15,3.331e-16
22.7200,59.427108,47.718204,3.890088,38.070176,1.618604,-0.306502,1.841766,1.046587,-0.696682,3.08869689e-04,1.05506863e-08,1.39277344e-08,-2.05292114e-04,3.28738240e-07,1.31172571e-08,6.36731368e-01,9.28751411e-02,2.04168001e-02,2.99430352e+00,1.02388057e-05,6.002e-16,1.332e-15
22.7400,59.470602,47.751946,3.858701,38.090455,1.618543,-0.307161,1.841721,1.049214,-0.708143,3.09943958e-04,3.09439614e-07,1.38876019e-08,-2.08860273e-04,1.43040578e-07,1.31392728e-08,6.36739894e-01,9.28795026e-02,2.03733394e-02,2.99433085e+00,1.02388607e-05,7.078e-16,1.332e-15
22.7600,59.514099,47.785673,3.827294,38.110704,1.618482,-0.307820,1.841675,1.036251,-0.707851,3.06342806e-04,5.33881733e-07,1.39040830e-08,-2.08939672e-04,-2.24506940e-08,1.31400353e-08,6.36748515e-01,9.28838939e-02,2.03293598e-02,2.99435859e+00,1.02389119e-05,5.187e-16,1.110e-15
22.7800,59.557599,47.819386,3.795867,38.130923,1.618420,-0.308480,1.841630,1.008355,-0.696146,2.98128970e-04,5.52819332e-07,1.39396889e-08,-2.05533403e-04,-7.07750254e-08,1.31278351e-08,6.36757071e-01,9.28882719e-02,2.02857787e-02,2.99438607e+00,1.02391691e-05,9.576e-16,2.220e-15
22.8000,59.601101,47.853085,3.764421,38.151112,1.618357,-0.309140,1.841585,0.966017,-0.673316,2.85437931e-04,3.56838361e-07,1.39149242e-08,-1.98699484e-04,2.55484329e-08,1.31613932e-08,6.36765377e-01,9.28925870e-02,2.02436528e-02,2.99441255e+00,1.02398310e-05,1.099e-15,4.441e-16
22.8200,59.644606,47.886770,3.732954,38.171272,1.618292,-0.309801,1.841542,0.909539,-0.639546,2.68475686e-04,6.27322438e-08,1.39575983e-08,-1.88549879e-04,2.08937010e-07,1.31614872e-08,6.36773265e-01,9.28967940e-02,2.02039396e-02,2.99443732e+00,1.02410684e-05,8.544e-16,6.661e-16
22.8400,59.688114,47.920440,3.701467,38.191403,1.618224,-0.310462,1.841500,0.839258,-0.595026,2.47515365e-04,-1.56029527e-07,1.39886464e-08,-1.75248696e-04,3.71182903e-07,1.31582570e-08,6.36780613e-01,9.29008612e-02,2.01673075e-02,2.99445989e+00,1.02430126e-05,1.110e-15,8.882e-16
22.8600,59.731624,47.954096,3.669960,38.211503,1.618153,-0.311124,1.841459,0.755879,-0.540158,2.22892803e-04,-1.71541803e-07,1.39678584e-08,-1.59009546e-04,4.17322983e-07,1.31883964e-08,6.36787359e-01,9.29047724e-02,2.01340992e-02,2.99448001e+00,1.02457517e-05,6.037e-16,2.665e-15
22.8800,59.775136,47.987737,3.638433,38.231574,1.618079,-0.311786,1.841421,0.660709,-0.475732,1.95001137e-04,2.38390982e-08,1.40150564e-08,-1.40092129e-04,3.21243913e-07,1.31767777e-08,6.36793475e-01,9.29085203e-02,2.01044598e-02,2.99449757e+00,1.02493259e-05,5.317e-16,1.332e-15
22.9000,59.818651,48.021365,3.606886,38.251616,1.618002,-0.312448,1.841384,0.555646,-0.402967,1.64284540e-04,3.13956253e-07,1.40298834e-08,-1.18798068e-04,1.40466787e-07,1.31771333e-08,6.36798928e-01,9.29120973e-02,2.00785515e-02,2.99451244e+00,1.02537207e-05,6.106e-16,1.776e-15
22.9200,59.862169,48.054977,3.575318,38.271627,1.617921,-0.313112,1.841349,0.442923,-0.323371,1.31231180e-04,5.27987189e-07,1.40182185e-08,-9.54660836e-05,-1.82458425e-08,1.32044194e-08,6.36803659e-01,9.29154867e-02,2.00567233e-02,2.99452436e+00,1.02588678e-05,1.575e-15,1.776e-15
22.9400,59.905689,48.088575,3.543731,38.291609,1.617837,-0.313775,1.841317,0.324739,-0.238515,9.63655017e-05,5.41110967e-07,1.40774926e-08,-7.04665855e-05,-6.19031859e-08,1.31930602e-08,6.36807567e-01,9.29186624e-02,2.00395302e-02,2.99453294e+00,1.02646527e-05,4.857e-16,1.332e-15
22.9600,59.949212,48.122159,3.512124,38.311562,1.617748,-0.314440,1.841287,0.202988,-0.149825,6.02399271e-05,3.47387509e-07,1.40904494e-08,-4.41957900e-05,3.42677686e-08,1.32070021e-08,6.36810546e-01,9.29215951e-02,2.00275926e-02,2.99453772e+00,1.02709236e-05,4.866e-16,4.441e-16
22.9800,59.992736,48.155728,3.480496,38.331485,1.617654,-0.315105,1.841259,0.079214,-0.058514,2.34260979e-05,6.23031587e-08,1.40965368e-08,-1.70694495e-05,2.12816925e-07,1.32329996e-08,6.36812510e-01,9.29242629e-02,2.00213742e-02,2.99453838e+00,1.02774967e-05,1.027e-15,1.332e-15
23.0000,60.036263,48.189282,3.448849,38.351379,1.617555,-0.315771,1.841235,-0.045181,0.034319,-1.34942016e-05,-1.45957304e-07,1.41569098e-08,1.04837058e-05,3.68409612e-07,1.32187526e-08,6.36813436e-01,9.29266597e-02,2.00210073e-02,2.99453480e+00,1.02841669e-05,9.784e-16,9.992e-16
23.0200,60.079792,48.222822,3.417181,38.371243,1.617451,-0.316437,1.841213,-0.168636,0.127512,-4.99382742e-05,-1.55619609e-07,1.41532099e-08,3.80287240e-05,4.09989680e-07,1.32332898e-08,6.36813361e-01,9.29287960e-02,2.00262673e-02,2.99452716e+00,1.02907247e-05,7.329e-16,5.551e-16
23.0400,60.123324,48.256347,3.385493,38.391077,1.617343,-0.317104,1.841194,-0.289218,0.219672,-8.53317258e-05,3.75864456e-08,1.41597733e-08,6.51312902e-05,3.14084964e-07,1.32444314e-08,6.36812361e-01,9.29306931e-02,2.00367086e-02,2.99451575e+00,1.02969707e-05,5.924e-16,2.220e-15
23.0600,60.166857,48.289857,3.353785,38.410882,1.617231,-0.317771,1.841177,-0.404650,0.309157,-1.19117509e-04,3.18845598e-07,1.42060066e-08,9.13645835e-05,1.38052478e-07,1.32240536e-08,6.36810516e-01,9.29323724e-02,2.00518799e-02,2.99450092e+00,1.03027233e-05,1.110e-15,1.776e-15
23.0800,60.210393,48.323351,3.322057,38.430658,1.617115,-0.318439,1.841161,-0.512574,0.394219,-1.50764656e-04,5.22567403e-07,1.41899573e-08,1.16316017e-04,-1.41959653e-08,1.32411442e-08,6.36807876e-01,9.29338475e-02,2.00714959e-02,2.99448287e+00,1.03078300e-05,5.005e-16,8.882e-16
23.1000,60.253931,48.356831,3.290308,38.450405,1.616996,-0.319107,1.841149,-0.610903,0.473226,-1.79776587e-04,5.29952986e-07,1.42084859e-08,1.39593745e-04,-5.35134136e-08,1.32468459e-08,6.36804460e-01,9.29351232e-02,2.00954639e-02,2.99446167e+00,1.03121807e-05,1.187e-15,2.220e-15
23.1200,60.297470,48.390296,3.258540,38.470121,1.616872,-0.319775,1.841138,-0.698089,0.544868,-2.05698882e-04,3.38335057e-07,1.42504933e-08,1.60832820e-04,4.22993643e-08,1.32327200e-08,6.36800275e-01,9.29362012e-02,2.01237530e-02,2.99443735e+00,1.03157147e-05,5.898e-16,2.220e-15
23.1400,60.341012,48.423746,3.226751,38.489809,1.616746,-0.320443,1.841129,-0.773146,0.608212,-2.28126399e-04,6.18253464e-08,1.42317559e-08,1.79700904e-04,2.15989390e-07,1.32543081e-08,6.36795352e-01,9.29370900e-02,2.01561890e-02,2.99441005e+00,1.03184212e-05,6.965e-16,1.443e-15
23.1600,60.384556,48.457181,3.194942,38.509467,1.616616,-0.321112,1.841121,-0.835441,0.662608,-2.46709643e-04,-1.36568600e-07,1.42552656e-08,1.95903447e-04,3.65053531e-07,1.32498845e-08,6.36789775e-01,9.29378124e-02,2.01922958e-02,2.99438010e+00,1.03203387e-05,7.147e-16,1.332e-15
23.1800,60.428101,48.490600,3.163112,38.529096,1.616483,-0.321782,1.841115,-0.884390,0.707496,-2.61160242e-04,-1.40982984e-07,1.42754092e-08,2.09188268e-04,4.02221071e-07,1.32327893e-08,6.36783681e-01,9.29384056e-02,2.02312818e-02,2.99434808e+00,1.03215567e-05,1.027e-15,1.776e-15
23.2000,60.471648,48.524005,3.131263,38.548696,1.616349,-0.322450,1.841110,-0.919243,0.742251,-2.71255441e-04,4.96846000e-08,1.42412017e-08,2.19349470e-04,3.06531962e-07,1.32459225e-08,6.36777240e-01,9.29389152e-02,2.02721839e-02,2.99431468e+00,1.03222102e-05,6.531e-16,1.332e-15
23.2200,60.515198,48.557394,3.099393,38.568266,1.616214,-0.323119,1.841105,-0.939094,0.766148,-2.76841522e-04,3.22032811e-07,1.42587510e-08,2.26230644e-04,1.35119405e-07,1.32280282e-08,6.36770611e-01,9.29393840e-02,2.03140857e-02,2.99428056e+00,1.03224675e-05,1.228e-15,1.665e-15
23.2400,60.558749,48.590768,3.067503,38.587807,1.616079,-0.323788,1.841100,-0.943120,0.778490,-2.77836114e-04,5.15603507e-07,1.42594464e-08,2.29727288e-04,-1.09113199e-08,1.32138112e-08,6.36763918e-01,9.29398448e-02,2.03562898e-02,2.99424622e+00,1.03225189e-05,9.090e-16,1.776e-15
23.2600,60.602302,48.624127,3.035593,38.607319,1.615944,-0.324456,1.841095,-0.930905,0.778817,-2.74229359e-04,5.17409631e-07,1.42266711e-08,2.29788411e-04,-4.61349510e-08,1.32272689e-08,6.36757242e-01,9.29403188e-02,2.03983473e-02,2.99421200e+00,1.03225685e-05,7.563e-16,1.332e-15
23.2800,60.645856,48.657471,3.003663,38.626802,1.615808,-0.325124,1.841090,-0.902662,0.767071,-2.66083964e-04,3.27862120e-07,1.42505387e-08,2.26417279e-04,4.92021016e-08,1.32083222e-08,6.36750641e-01,9.29408211e-02,2.04399339e-02,2.99417812e+00,1.03228219e-05,6.384e-16,1.332e-15
23.3000,60.689413,48.690799,2.971713,38.646255,1.615674,-0.325792,1.841084,-0.859230,0.743641,-2.53534124e-04,5.96348348e-08,1.42400084e-08,2.19671281e-04,2.18103131e-07,1.32021858e-08,6.36744185e-01,9.29413702e-02,2.04806536e-02,2.99414487e+00,1.03234696e-05,8.465e-16,3.331e-16
23.3200,60.732971,48.724113,2.939743,38.665679,1.615540,-0.326459,1.841077,-0.801831,0.709238,-2.36783346e-04,-1.29336439e-07,1.42081871e-08,2.09660943e-04,3.60852648e-07,1.32102775e-08,6.36737980e-01,9.29419946e-02,2.05198916e-02,2.99411270e+00,1.03246743e-05,1.110e-15,3.109e-15
23.3400,60.776532,48.757412,2.907753,38.685073,1.615408,-0.327126,1.841069,-0.731753,0.664694,-2.16101186e-04,-1.28886374e-07,1.42228069e-08,1.96548099e-04,3.93845040e-07,1.31825571e-08,6.36732171e-01,9.29427334e-02,2.05568068e-02,2.99408219e+00,1.03265649e-05,5.755e-16,1.776e-15
23.3600,60.820094,48.790696,2.875743,38.704438,1.615279,-0.327792,1.841059,-0.650112,0.610787,-1.91818932e-04,5.91135827e-08,1.41890591e-08,1.80543272e-04,2.98506758e-07,1.31749998e-08,6.36726919e-01,9.29436294e-02,2.05904761e-02,2.99405401e+00,1.03292286e-05,2.075e-15,2.665e-15
23.3800,60.863658,48.823965,2.843713,38.723774,1.615152,-0.328458,1.841047,-0.557843,0.548189,-1.64324288e-04,3.22739077e-07,1.41546071e-08,1.61902306e-04,1.31689468e-07,1.31733802e-08,6.36722361e-01,9.29447191e-02,2.06201095e-02,2.99402871e+00,1.03327018e-05,6.011e-16,1.332e-15
23.4000,60.907224,48.857219,2.811663,38.743081,1.615029,-0.329123,1.841033,-0.455901,0.477574,-1.34055156e-04,5.06560104e-07,1.41630353e-08,1.40922295e-04,-8.26448024e-09,1.31446373e-08,6.36718585e-01,9.29460253e-02,2.06452118e-02,2.99400666e+00,1.03369679e-05,7.030e-16,4.441e-16
23.4200,60.950792,48.890459,2.779594,38.762358,1.614910,-0.329787,1.841017,-0.345555,0.399796,-1.01492626e-04,5.03192730e-07,1.41238824e-08,1.17936864e-04,-3.95337402e-08,1.31463009e-08,6.36715622e-01,9.29475563e-02,2.06656056e-02,2.99398798e+00,1.03419618e-05,1.103e-15,1.332e-15
23.4400,60.994361,48.923684,2.747505,38.781606,1.614794,-0.330451,1.840998,-0.228565,0.316032,-6.71533155e-05,3.15935277e-07,1.41046741e-08,9.33108712e-05,5.53116560e-08,1.31453128e-08,6.36713474e-01,9.29493112e-02,2.06813038e-02,2.99397267e+00,1.03475748e-05,9.437e-16,1.776e-15
23.4600,61.037933,48.956894,2.715397,38.800824,1.614682,-0.331114,1.840977,-0.107152,0.227796,-3.15811822e-05,5.59624202e-08,1.41136991e-08,6.74346038e-05,2.19584928e-07,1.31225194e-08,6.36712139e-01,9.29512898e-02,2.06923125e-02,2.99396073e+00,1.03536573e-05,6.106e-16,2.220e-15
23.4800,61.081507,48.990090,2.683269,38.820013,1.614573,-0.331776,1.840953,0.016261,0.136805,4.66106276e-06,-1.23760328e-07,1.40703469e-08,4.07175772e-05,3.56312217e-07,1.31286104e-08,6.36711643e-01,9.29534985e-02,2.06984843e-02,2.99395225e+00,1.03600287e-05,1.284e-15,1.776e-15
23.5000,61.125083,49.023272,2.651121,38.839173,1.614469,-0.332438,1.840927,0.139377,0.044760,4.10008217e-05,-1.18563554e-07,1.40558320e-08,1.35820364e-05,3.85434028e-07,1.31189662e-08,6.36712040e-01,9.29559518e-02,2.06995094e-02,2.99394746e+00,1.03664921e-05,5.920e-16,7.772e-16
23.5200,61.168661,49.056440,2.618955,38.858302,1.614368,-0.333099,1.840898,0.260269,-0.046832,7.68646397e-05,6.68895587e-08,1.40517756e-08,-1.35437212e-05,2.90641060e-07,1.30951524e-08,6.36713387e-01,9.29586653e-02,2.06950493e-02,2.99394660e+00,1.03728469e-05,6.592e-16,2.220e-15
23.5400,61.212241,49.089594,2.586769,38.877403,1.614272,-0.333760,1.840867,0.377397,-0.136713,1.11687263e-04,3.22204921e-07,1.40033075e-08,-4.02320957e-05,1.28448645e-07,1.31014287e-08,6.36715714e-01,9.29616466e-02,2.06849370e-02,2.99394978e+00,1.03788977e-05,1.069e-15,1.776e-15
23.5600,61.255823,49.122734,2.554563,38.896474,1.614180,-0.334420,1.840832,0.489413,-0.223785,1.44920576e-04,4.96872856e-07,1.39995130e-08,-6.60629066e-05,-5.52041294e-09,1.30891592e-08,6.36719000e-01,9.29648891e-02,2.06693211e-02,2.99395692e+00,1.03844669e-05,1.853e-15,1.776e-15
23.5800,61.299407,49.155860,2.522339,38.915515,1.614092,-0.335079,1.840795,0.594893,-0.306935,1.76042265e-04,4.88905923e-07,1.39966034e-08,-9.06299920e-05,-3.29342126e-08,1.30765903e-08,6.36723163e-01,9.29683710e-02,2.06486730e-02,2.99396767e+00,1.03894090e-05,9.996e-16,1.443e-15
23.6000,61.342993,49.188972,2.490096,38.934527,1.614008,-0.335738,1.840757,0.692162,-0.384909,2.04564036e-04,3.04304361e-07,1.39625044e-08,-1.13547590e-04,6.14302934e-08,1.30916248e-08,6.36728094e-01,9.29720619e-02,2.06236500e-02,2.99398158e+00,1.03936194e-05,1.228e-15,8.882e-16
23.6200,61.386582,49.222071,2.457834,38.953509,1.613926,-0.336397,1.840716,0.779335,-0.456298,2.30039272e-04,5.26851864e-08,1.39763607e-08,-1.34456408e-04,2.21246123e-07,1.30817715e-08,6.36733680e-01,9.29759319e-02,2.05948940e-02,2.99399820e+00,1.03970381e-05,1.568e-15,1.332e-15
