sample_index,t_s,target_x_m,target_y_m,target_z_m,target_q_x,target_q_y,target_q_z,target_q_w,target_wx_rad_s,target_wy_rad_s,target_wz_rad_s,analytic_phase_deg,quaternion_norm_error,analytic_quaternion_error,collision_detected_backend_field,collision_safety_interpretation,action,released_for_mission_gate
632,31.600000000000314,1.0,0.0,0.0,0.0,0.0,0.13744454603714681,0.9905094632383088,0.0,0.0,0.008726646259971648,15.800000000000155,0.0,1.1986424564952127e-15,false,PROHIBITED,ABORT,false
633,31.650000000000315,1.0,0.0,0.0,0.0,0.0,0.13766063840706577,0.9904794539178282,0.0,0.0,0.008726646259971648,15.825000000000157,0.0,1.1866928732135989e-15,false,PROHIBITED,ABORT,false
634,31.700000000000315,1.0,0.0,0.0,0.0,0.0,0.13787672422482403,0.9904493974540203,0.0,0.0,0.008726646259971648,15.85000000000016,0.0,1.1986424564952127e-15,false,PROHIBITED,ABORT,false
635,31.750000000000316,1.0,0.0,0.0,0.0,0.0,0.1380928034801367,0.9904192938483157,0.0,0.0,0.008726646259971648,15.875000000000158,0.0,1.1866928732135989e-15,false,PROHIBITED,ABORT,false
636,31.800000000000317,1.0,0.0,0.0,0.0,0.0,0.13830887616271914,0.9903891431021473,0.0,0.0,0.008726646259971648,15.900000000000158,0.0,1.1866928732135989e-15,false,PROHIBITED,ABORT,false
637,31.850000000000318,1.0,0.0,0.0,0.0,0.0,0.13852494226228707,0.9903589452169502,0.0,0.0,0.008726646259971648,15.925000000000157,0.0,1.2139693544093743e-15,false,PROHIBITED,ABORT,false
638,31.90000000000032,1.0,0.0,0.0,0.0,0.0,0.13874100176855653,0.9903287001941616,0.0,0.0,0.008726646259971648,15.95000000000016,0.0,1.2390929552158322e-15,false,PROHIBITED,ABORT,false
639,31.95000000000032,1.0,0.0,0.0,0.0,0.0,0.1389570546712438,0.9902984080352211,0.0,0.0,0.008726646259971648,15.975000000000161,0.0,1.2658490090568385e-15,false,PROHIBITED,ABORT,false
640,32.00000000000032,1.0,0.0,0.0,0.0,0.0,0.1391731009600656,0.9902680687415704,0.0,0.0,0.008726646259971648,16.00000000000016,0.0,1.2412670766236366e-15,false,PROHIBITED,ABORT,false
641,32.05000000000032,1.0,0.0,0.0,0.0,0.0,0.13938914062473884,0.9902376823146537,0.0,0.0,0.008726646259971648,16.02500000000016,0.0,1.2390929552158322e-15,false,PROHIBITED,ABORT,false
642,32.100000000000314,1.0,0.0,0.0,0.0,0.0,0.1396051736549808,0.9902072487559173,0.0,0.0,0.008726646259971648,16.050000000000157,0.0,1.2390929552158322e-15,false,PROHIBITED,ABORT,false
643,32.15000000000031,1.0,0.0,0.0,0.0,0.0,0.13982120004050905,0.9901767680668093,0.0,0.0,0.008726646259971648,16.075000000000156,1.1102230246251565e-16,1.1710090180710446e-15,false,PROHIBITED,ABORT,false
644,32.20000000000031,1.0,0.0,0.0,0.0,0.0,0.14003721977104155,0.9901462402487812,0.0,0.0,0.008726646259971648,16.100000000000154,0.0,1.1594391321592913e-15,false,PROHIBITED,ABORT,false
645,32.250000000000306,1.0,0.0,0.0,0.0,0.0,0.14025323283629648,0.9901156653032855,0.0,0.0,0.008726646259971648,16.125000000000153,0.0,1.1322097734007351e-15,false,PROHIBITED,ABORT,false
646,32.3000000000003,1.0,0.0,0.0,0.0,0.0,0.1404692392259924,0.9900850432317777,0.0,0.0,0.008726646259971648,16.150000000000155,0.0,1.1322097734007351e-15,false,PROHIBITED,ABORT,false
647,32.3500000000003,1.0,0.0,0.0,0.0,0.0,0.14068523892984813,0.9900543740357152,0.0,0.0,0.008726646259971648,16.17500000000015,0.0,1.1325499295668598e-15,false,PROHIBITED,ABORT,false
648,32.4000000000003,1.0,0.0,0.0,0.0,0.0,0.1409012319375829,0.9900236577165576,0.0,0.0,0.008726646259971648,16.20000000000015,0.0,1.0778315928076987e-15,false,PROHIBITED,ABORT,false
649,32.450000000000294,1.0,0.0,0.0,0.0,0.0,0.14111721823891615,0.9899928942757671,0.0,0.0,0.008726646259971648,16.225000000000147,0.0,1.0506869391606444e-15,false,PROHIBITED,ABORT,false
650,32.50000000000029,1.0,0.0,0.0,0.0,0.0,0.14133319782356774,0.989962083714808,0.0,0.0,0.008726646259971648,16.250000000000146,0.0,1.0506869391606444e-15,false,PROHIBITED,ABORT,false
651,32.55000000000029,1.0,0.0,0.0,0.0,0.0,0.14154917068125777,0.9899312260351465,0.0,0.0,0.008726646259971648,16.275000000000144,0.0,1.0235750533041806e-15,false,PROHIBITED,ABORT,false
652,32.600000000000286,1.0,0.0,0.0,0.0,0.0,0.14176513680170671,0.9899003212382516,0.0,0.0,0.008726646259971648,16.300000000000143,0.0,1.0235750533041806e-15,false,PROHIBITED,ABORT,false
653,32.65000000000028,1.0,0.0,0.0,0.0,0.0,0.14198109617463534,0.989869369325594,0.0,0.0,0.008726646259971648,16.32500000000014,0.0,9.964986097963502e-16,false,PROHIBITED,ABORT,false
654,32.70000000000028,1.0,0.0,0.0,0.0,0.0,0.14219704878976475,0.9898383702986471,0.0,0.0,0.008726646259971648,16.35000000000014,0.0,1.0269562977782698e-15,false,PROHIBITED,ABORT,false
655,32.75000000000028,1.0,0.0,0.0,0.0,0.0,0.1424129946368163,0.9898073241588861,0.0,0.0,0.008726646259971648,16.37500000000014,0.0,1.0053497077208614e-15,false,PROHIBITED,ABORT,false
656,32.800000000000274,1.0,0.0,0.0,0.0,0.0,0.14262893370551186,0.989776230907789,0.0,0.0,0.008726646259971648,16.400000000000137,0.0,9.964986097963502e-16,false,PROHIBITED,ABORT,false
657,32.85000000000027,1.0,0.0,0.0,0.0,0.0,0.14284486598557342,0.9897450905468356,0.0,0.0,0.008726646259971648,16.425000000000136,0.0,9.694605782913356e-16,false,PROHIBITED,ABORT,false
658,32.90000000000027,1.0,0.0,0.0,0.0,0.0,0.14306079146672335,0.9897139030775081,0.0,0.0,0.008726646259971648,16.450000000000134,0.0,1.0007415106216803e-15,false,PROHIBITED,ABORT,false
659,32.950000000000266,1.0,0.0,0.0,0.0,0.0,0.14327671013868437,0.9896826685012907,0.0,0.0,0.008726646259971648,16.475000000000133,0.0,9.424642647609475e-16,false,PROHIBITED,ABORT,false
660,33.00000000000026,1.0,0.0,0.0,0.0,0.0,0.14349262199117951,0.9896513868196702,0.0,0.0,0.008726646259971648,16.50000000000013,0.0,9.424642647609475e-16,false,PROHIBITED,ABORT,false
661,33.05000000000026,1.0,0.0,0.0,0.0,0.0,0.14370852701393216,0.9896200580341357,0.0,0.0,0.008726646259971648,16.52500000000013,0.0,9.155133597044475e-16,false,PROHIBITED,ABORT,false
662,33.10000000000026,1.0,0.0,0.0,0.0,0.0,0.14392442519666596,0.989588682146178,0.0,0.0,0.008726646259971648,16.55000000000013,0.0,8.95090418262362e-16,false,PROHIBITED,ABORT,false
663,33.150000000000254,1.0,0.0,0.0,0.0,0.0,0.14414031652910494,0.9895572591572908,0.0,0.0,0.008726646259971648,16.575000000000127,0.0,8.675560052622147e-16,false,PROHIBITED,ABORT,false
664,33.20000000000025,1.0,0.0,0.0,0.0,0.0,0.14435620100097346,0.9895257890689695,0.0,0.0,0.008726646259971648,16.600000000000126,0.0,8.617648093045562e-16,false,PROHIBITED,ABORT,false
665,33.25000000000025,1.0,0.0,0.0,0.0,0.0,0.1445720786019961,0.989494271882712,0.0,0.0,0.008726646259971648,16.625000000000124,0.0,8.617648093045562e-16,false,PROHIBITED,ABORT,false
666,33.300000000000246,1.0,0.0,0.0,0.0,0.0,0.14478794932189792,0.9894627076000184,0.0,0.0,0.008726646259971648,16.650000000000123,0.0,8.400361489980555e-16,false,PROHIBITED,ABORT,false
667,33.35000000000024,1.0,0.0,0.0,0.0,0.0,0.14500381315040425,0.9894310962223912,0.0,0.0,0.008726646259971648,16.67500000000012,0.0,8.08254562088053e-16,false,PROHIBITED,ABORT,false
668,33.40000000000024,1.0,0.0,0.0,0.0,0.0,0.14521967007724065,0.9893994377513349,0.0,0.0,0.008726646259971648,16.70000000000012,0.0,8.08254562088053e-16,false,PROHIBITED,ABORT,false
669,33.45000000000024,1.0,0.0,0.0,0.0,0.0,0.14543552009213315,0.9893677321883562,0.0,0.0,0.008726646259971648,16.72500000000012,0.0,8.08254562088053e-16,false,PROHIBITED,ABORT,false
670,33.500000000000234,1.0,0.0,0.0,0.0,0.0,0.14565136318480804,0.9893359795349643,0.0,0.0,0.008726646259971648,16.75000000000012,0.0,8.349770295452321e-16,false,PROHIBITED,ABORT,false
671,33.55000000000023,1.0,0.0,0.0,0.0,0.0,0.14586719934499195,0.9893041797926705,0.0,0.0,0.008726646259971648,16.775000000000116,0.0,8.08254562088053e-16,false,PROHIBITED,ABORT,false
672,33.60000000000023,1.0,0.0,0.0,0.0,0.0,0.14608302856241184,0.9892723329629883,0.0,0.0,0.008726646259971648,16.800000000000114,0.0,7.850462293418876e-16,false,PROHIBITED,ABORT,false
673,33.650000000000226,1.0,0.0,0.0,0.0,0.0,0.14629885082679503,0.9892404390474336,0.0,0.0,0.008726646259971648,16.825000000000113,0.0,7.301351988545593e-16,false,PROHIBITED,ABORT,false
674,33.70000000000022,1.0,0.0,0.0,0.0,0.0,0.1465146661278691,0.9892084980475245,0.0,0.0,0.008726646259971648,16.85000000000011,0.0,7.550332863779066e-16,false,PROHIBITED,ABORT,false
675,33.75000000000022,1.0,0.0,0.0,0.0,0.0,0.146730474455362,0.989176509964781,0.0,0.0,0.008726646259971648,16.87500000000011,0.0,7.550332863779066e-16,false,PROHIBITED,ABORT,false
676,33.80000000000022,1.0,0.0,0.0,0.0,0.0,0.14694627579900202,0.9891444748007259,0.0,0.0,0.008726646259971648,16.90000000000011,0.0,7.550332863779066e-16,false,PROHIBITED,ABORT,false
677,33.850000000000215,1.0,0.0,0.0,0.0,0.0,0.14716207014851782,0.9891123925568838,0.0,0.0,0.008726646259971648,16.925000000000107,0.0,7.28550816809042e-16,false,PROHIBITED,ABORT,false
678,33.90000000000021,1.0,0.0,0.0,0.0,0.0,0.1473778574936383,0.9890802632347817,0.0,0.0,0.008726646259971648,16.950000000000106,0.0,7.28550816809042e-16,false,PROHIBITED,ABORT,false
679,33.95000000000021,1.0,0.0,0.0,0.0,0.0,0.14759363782409277,0.9890480868359489,0.0,0.0,0.008726646259971648,16.975000000000104,0.0,7.021666937153402e-16,false,PROHIBITED,ABORT,false
680,34.000000000000206,1.0,0.0,0.0,0.0,0.0,0.14780941112961082,0.9890158633619168,0.0,0.0,0.008726646259971648,17.000000000000103,0.0,7.027150473277823e-16,false,PROHIBITED,ABORT,false
681,34.0500000000002,1.0,0.0,0.0,0.0,0.0,0.14802517739992244,0.9889835928142193,0.0,0.0,0.008726646259971648,17.0250000000001,0.0,7.027150473277823e-16,false,PROHIBITED,ABORT,false
682,34.1000000000002,1.0,0.0,0.0,0.0,0.0,0.1482409366247579,0.9889512751943923,0.0,0.0,0.008726646259971648,17.0500000000001,0.0,7.021666937153402e-16,false,PROHIBITED,ABORT,false
683,34.1500000000002,1.0,0.0,0.0,0.0,0.0,0.14845668879384782,0.9889189105039738,0.0,0.0,0.008726646259971648,17.0750000000001,0.0,6.753223014464259e-16,false,PROHIBITED,ABORT,false
684,34.200000000000195,1.0,0.0,0.0,0.0,0.0,0.1486724338969232,0.9888864987445046,0.0,0.0,0.008726646259971648,17.100000000000097,0.0,6.758924343478424e-16,false,PROHIBITED,ABORT,false
685,34.25000000000019,1.0,0.0,0.0,0.0,0.0,0.14888817192371526,0.9888540399175272,0.0,0.0,0.008726646259971648,17.125000000000096,0.0,6.497413668604471e-16,false,PROHIBITED,ABORT,false
686,34.30000000000019,1.0,0.0,0.0,0.0,0.0,0.14910390286395567,0.9888215340245864,0.0,0.0,0.008726646259971648,17.150000000000095,0.0,6.497413668604471e-16,false,PROHIBITED,ABORT,false
687,34.350000000000186,1.0,0.0,0.0,0.0,0.0,0.1493196267073764,0.9887889810672295,0.0,0.0,0.008726646259971648,17.175000000000093,0.0,5.933464366067994e-16,false,PROHIBITED,ABORT,false
688,34.40000000000018,1.0,0.0,0.0,0.0,0.0,0.14953534344370975,0.9887563810470059,0.0,0.0,0.008726646259971648,17.20000000000009,0.0,5.978733960281817e-16,false,PROHIBITED,ABORT,false
689,34.45000000000018,1.0,0.0,0.0,0.0,0.0,0.14975105306268835,0.9887237339654673,0.0,0.0,0.008726646259971648,17.22500000000009,0.0,5.978733960281817e-16,false,PROHIBITED,ABORT,false
690,34.50000000000018,1.0,0.0,0.0,0.0,0.0,0.14996675555404518,0.9886910398241673,0.0,0.0,0.008726646259971648,17.25000000000009,1.1102230246251565e-16,5.828670879282072e-16,false,PROHIBITED,ABORT,false
691,34.550000000000175,1.0,0.0,0.0,0.0,0.0,0.15018245090751361,0.9886582986246625,0.0,0.0,0.008726646259971648,17.275000000000087,0.0,5.661048867003676e-16,false,PROHIBITED,ABORT,false
692,34.60000000000017,1.0,0.0,0.0,0.0,0.0,0.15039813911282726,0.988625510368511,0.0,0.0,0.008726646259971648,17.300000000000086,0.0,5.661048867003676e-16,false,PROHIBITED,ABORT,false
693,34.65000000000017,1.0,0.0,0.0,0.0,0.0,0.15061382015972016,0.9885926750572733,0.0,0.0,0.008726646259971648,17.325000000000088,0.0,5.661048867003676e-16,false,PROHIBITED,ABORT,false
694,34.700000000000166,1.0,0.0,0.0,0.0,0.0,0.15082949403792664,0.9885597926925124,0.0,0.0,0.008726646259971648,17.350000000000083,0.0,5.389157964038493e-16,false,PROHIBITED,ABORT,false
695,34.75000000000016,1.0,0.0,0.0,0.0,0.0,0.15104516073718138,0.9885268632757934,0.0,0.0,0.008726646259971648,17.37500000000008,0.0,5.389157964038493e-16,false,PROHIBITED,ABORT,false
696,34.80000000000016,1.0,0.0,0.0,0.0,0.0,0.1512608202472194,0.9884938868086836,0.0,0.0,0.008726646259971648,17.40000000000008,0.0,5.117875266520903e-16,false,PROHIBITED,ABORT,false
697,34.85000000000016,1.0,0.0,0.0,0.0,0.0,0.15147647255777608,0.9884608632927524,0.0,0.0,0.008726646259971648,17.42500000000008,0.0,5.117875266520903e-16,false,PROHIBITED,ABORT,false
698,34.900000000000155,1.0,0.0,0.0,0.0,0.0,0.15169211765858712,0.9884277927295718,0.0,0.0,0.008726646259971648,17.450000000000077,0.0,5.117875266520903e-16,false,PROHIBITED,ABORT,false
699,34.95000000000015,1.0,0.0,0.0,0.0,0.0,0.1519077555393886,0.9883946751207159,0.0,0.0,0.008726646259971648,17.475000000000076,0.0,4.847302891456678e-16,false,PROHIBITED,ABORT,false
700,35.00000000000015,1.0,0.0,0.0,0.0,0.0,0.1521233861899169,0.9883615104677608,0.0,0.0,0.008726646259971648,17.500000000000075,0.0,4.847302891456678e-16,false,PROHIBITED,ABORT,false
701,35.050000000000146,1.0,0.0,0.0,0.0,0.0,0.15233900959990873,0.988328298772285,0.0,0.0,0.008726646259971648,17.525000000000073,0.0,4.577566798522237e-16,false,PROHIBITED,ABORT,false
702,35.10000000000014,1.0,0.0,0.0,0.0,0.0,0.15255462575910123,0.9882950400358694,0.0,0.0,0.008726646259971648,17.55000000000007,0.0,4.965068306494546e-16,false,PROHIBITED,ABORT,false
703,35.15000000000014,1.0,0.0,0.0,0.0,0.0,0.1527702346572318,0.988261734260097,0.0,0.0,0.008726646259971648,17.57500000000007,0.0,4.965068306494546e-16,false,PROHIBITED,ABORT,false
704,35.20000000000014,1.0,0.0,0.0,0.0,0.0,0.15298583628403822,0.9882283814465529,0.0,0.0,0.008726646259971648,17.60000000000007,0.0,4.965068306494546e-16,false,PROHIBITED,ABORT,false
705,35.250000000000135,1.0,0.0,0.0,0.0,0.0,0.15320143062925864,0.9881949815968247,0.0,0.0,0.008726646259971648,17.625000000000068,0.0,4.718447854656915e-16,false,PROHIBITED,ABORT,false
706,35.30000000000013,1.0,0.0,0.0,0.0,0.0,0.15341701768263147,0.9881615347125019,0.0,0.0,0.008726646259971648,17.650000000000066,0.0,4.440892098500626e-16,false,PROHIBITED,ABORT,false
707,35.35000000000013,1.0,0.0,0.0,0.0,0.0,0.1536325974338956,0.9881280407951768,0.0,0.0,0.008726646259971648,17.675000000000065,0.0,4.577566798522237e-16,false,PROHIBITED,ABORT,false
708,35.40000000000013,1.0,0.0,0.0,0.0,0.0,0.1538481698727902,0.9880944998464435,0.0,0.0,0.008726646259971648,17.700000000000063,0.0,4.47545209131181e-16,false,PROHIBITED,ABORT,false
709,35.450000000000124,1.0,0.0,0.0,0.0,0.0,0.1540637349890547,0.9880609118678982,0.0,0.0,0.008726646259971648,17.725000000000062,0.0,4.236704743275018e-16,false,PROHIBITED,ABORT,false
710,35.50000000000012,1.0,0.0,0.0,0.0,0.0,0.15427929277242902,0.9880272768611398,0.0,0.0,0.008726646259971648,17.75000000000006,0.0,4.236704743275018e-16,false,PROHIBITED,ABORT,false
711,35.55000000000012,1.0,0.0,0.0,0.0,0.0,0.15449484321265336,0.987993594827769,0.0,0.0,0.008726646259971648,17.77500000000006,0.0,3.510833468576701e-16,false,PROHIBITED,ABORT,false
712,35.600000000000115,1.0,0.0,0.0,0.0,0.0,0.15471038629946826,0.9879598657693891,0.0,0.0,0.008726646259971648,17.800000000000058,0.0,3.510833468576701e-16,false,PROHIBITED,ABORT,false
713,35.65000000000011,1.0,0.0,0.0,0.0,0.0,0.15492592202261468,0.9879260896876055,0.0,0.0,0.008726646259971648,17.825000000000056,0.0,2.9893669801409083e-16,false,PROHIBITED,ABORT,false
714,35.70000000000011,1.0,0.0,0.0,0.0,0.0,0.15514145037183383,0.9878922665840258,0.0,0.0,0.008726646259971648,17.850000000000055,0.0,2.7336071744532853e-16,false,PROHIBITED,ABORT,false
715,35.75000000000011,1.0,0.0,0.0,0.0,0.0,0.15535697133686732,0.9878583964602599,0.0,0.0,0.008726646259971648,17.875000000000053,0.0,2.482534153247273e-16,false,PROHIBITED,ABORT,false
716,35.800000000000104,1.0,0.0,0.0,0.0,0.0,0.15557248490745712,0.9878244793179197,0.0,0.0,0.008726646259971648,17.900000000000052,0.0,2.482534153247273e-16,false,PROHIBITED,ABORT,false
717,35.8500000000001,1.0,0.0,0.0,0.0,0.0,0.15578799107334557,0.9877905151586197,0.0,0.0,0.008726646259971648,17.925000000000054,0.0,2.482534153247273e-16,false,PROHIBITED,ABORT,false
718,35.9000000000001,1.0,0.0,0.0,0.0,0.0,0.1560034898242753,0.9877565039839765,0.0,0.0,0.008726646259971648,17.95000000000005,0.0,2.237726045655905e-16,false,PROHIBITED,ABORT,false
719,35.950000000000095,1.0,0.0,0.0,0.0,0.0,0.15621898114998936,0.9877224457956089,0.0,0.0,0.008726646259971648,17.975000000000048,0.0,2.237726045655905e-16,false,PROHIBITED,ABORT,false
720,36.00000000000009,1.0,0.0,0.0,0.0,0.0,0.1564344650402311,0.9876883405951377,0.0,0.0,0.008726646259971648,18.000000000000046,1.1102230246251565e-16,1.942890293094024e-16,false,PROHIBITED,ABORT,false
721,36.05000000000009,1.0,0.0,0.0,0.0,0.0,0.15664994148474426,0.9876541883841865,0.0,0.0,0.008726646259971648,18.025000000000045,0.0,1.6653345369377348e-16,false,PROHIBITED,ABORT,false
722,36.10000000000009,1.0,0.0,0.0,0.0,0.0,0.15686541047327293,0.9876199891643808,0.0,0.0,0.008726646259971648,18.050000000000043,0.0,1.3877787807814457e-16,false,PROHIBITED,ABORT,false
723,36.150000000000084,1.0,0.0,0.0,0.0,0.0,0.15708087199556153,0.9875857429373482,0.0,0.0,0.008726646259971648,18.075000000000042,0.0,1.7772239894833365e-16,false,PROHIBITED,ABORT,false
724,36.20000000000008,1.0,0.0,0.0,0.0,0.0,0.15729632604135488,0.9875514497047189,0.0,0.0,0.008726646259971648,18.10000000000004,0.0,1.5700924586837752e-16,false,PROHIBITED,ABORT,false
725,36.25000000000008,1.0,0.0,0.0,0.0,0.0,0.1575117726003981,0.987517109468125,0.0,0.0,0.008726646259971648,18.12500000000004,0.0,1.3877787807814457e-16,false,PROHIBITED,ABORT,false
726,36.300000000000075,1.0,0.0,0.0,0.0,0.0,0.15772721166243664,0.9874827222292007,0.0,0.0,0.008726646259971648,18.150000000000038,1.1102230246251565e-16,1.1102230246251565e-16,false,PROHIBITED,ABORT,false
727,36.35000000000007,1.0,0.0,0.0,0.0,0.0,0.1579426432172165,0.9874482879895834,0.0,0.0,0.008726646259971648,18.175000000000036,0.0,1.3877787807814457e-16,false,PROHIBITED,ABORT,false
728,36.40000000000007,1.0,0.0,0.0,0.0,0.0,0.15815806725448378,0.9874138067509115,0.0,0.0,0.008726646259971648,18.200000000000035,0.0,1.2412670766236366e-16,false,PROHIBITED,ABORT,false
729,36.45000000000007,1.0,0.0,0.0,0.0,0.0,0.1583734837639851,0.9873792785148263,0.0,0.0,0.008726646259971648,18.225000000000033,0.0,1.2412670766236366e-16,false,PROHIBITED,ABORT,false
730,36.500000000000064,1.0,0.0,0.0,0.0,0.0,0.1585888927354674,0.9873447032829712,0.0,0.0,0.008726646259971648,18.250000000000032,0.0,2.7755575615628914e-17,false,PROHIBITED,ABORT,false
731,36.55000000000006,1.0,0.0,0.0,0.0,0.0,0.15880429415867794,0.987310081056992,0.0,0.0,0.008726646259971648,18.27500000000003,0.0,2.7755575615628914e-17,false,PROHIBITED,ABORT,false
732,36.60000000000006,1.0,0.0,0.0,0.0,0.0,0.15901968802336441,0.9872754118385365,0.0,0.0,0.008726646259971648,18.30000000000003,0.0,2.7755575615628914e-17,false,PROHIBITED,ABORT,false
733,36.650000000000055,1.0,0.0,0.0,0.0,0.0,0.15923507431927483,0.9872406956292549,0.0,0.0,0.008726646259971648,18.325000000000028,0.0,2.7755575615628914e-17,false,PROHIBITED,ABORT,false
734,36.70000000000005,1.0,0.0,0.0,0.0,0.0,0.15945045303615757,0.9872059324307995,0.0,0.0,0.008726646259971648,18.350000000000026,0.0,8.326672684688674e-17,false,PROHIBITED,ABORT,false
735,36.75000000000005,1.0,0.0,0.0,0.0,0.0,0.1596658241637613,0.9871711222448248,0.0,0.0,0.008726646259971648,18.375000000000025,0.0,8.326672684688674e-17,false,PROHIBITED,ABORT,false
736,36.80000000000005,1.0,0.0,0.0,0.0,0.0,0.15988118769183512,0.9871362650729879,0.0,0.0,0.008726646259971648,18.400000000000023,0.0,8.326672684688674e-17,false,PROHIBITED,ABORT,false
737,36.850000000000044,1.0,0.0,0.0,0.0,0.0,0.16009654361012857,0.9871013609169478,0.0,0.0,0.008726646259971648,18.425000000000022,0.0,1.3877787807814457e-16,false,PROHIBITED,ABORT,false
738,36.90000000000004,1.0,0.0,0.0,0.0,0.0,0.1603118919083914,0.9870664097783657,0.0,0.0,0.008726646259971648,18.45000000000002,0.0,1.5700924586837752e-16,false,PROHIBITED,ABORT,false
739,36.95000000000004,1.0,0.0,0.0,0.0,0.0,0.1605272325763738,0.987031411658905,0.0,0.0,0.008726646259971648,18.47500000000002,1.1102230246251565e-16,1.5700924586837752e-16,false,PROHIBITED,ABORT,false
740,37.000000000000036,1.0,0.0,0.0,0.0,0.0,0.16074256560382635,0.9869963665602318,0.0,0.0,0.008726646259971648,18.500000000000018,0.0,1.5700924586837752e-16,false,PROHIBITED,ABORT,false
741,37.05000000000003,1.0,0.0,0.0,0.0,0.0,0.16095789098049992,0.9869612744840142,0.0,0.0,0.008726646259971648,18.52500000000002,0.0,1.1102230246251565e-16,false,PROHIBITED,ABORT,false
742,37.10000000000003,1.0,0.0,0.0,0.0,0.0,0.1611732086961458,0.9869261354319221,0.0,0.0,0.008726646259971648,18.550000000000015,0.0,1.1102230246251565e-16,false,PROHIBITED,ABORT,false
743,37.15000000000003,1.0,0.0,0.0,0.0,0.0,0.16138851874051563,0.9868909494056283,0.0,0.0,0.008726646259971648,18.575000000000014,0.0,1.3877787807814457e-16,false,PROHIBITED,ABORT,false
744,37.200000000000024,1.0,0.0,0.0,0.0,0.0,0.16160382110336138,0.9868557164068072,0.0,0.0,0.008726646259971648,18.600000000000012,0.0,1.3877787807814457e-16,false,PROHIBITED,ABORT,false
