sample_index,t_s,joint1_q_rad,joint2_q_rad,joint3_q_rad,joint4_q_rad,joint5_q_rad,joint6_q_rad,joint1_dq_rad_s,joint2_dq_rad_s,joint3_dq_rad_s,joint4_dq_rad_s,joint5_dq_rad_s,joint6_dq_rad_s,joint1_ddq_rad_s2,joint2_ddq_rad_s2,joint3_ddq_rad_s2,joint4_ddq_rad_s2,joint5_ddq_rad_s2,joint6_ddq_rad_s2,segment_id,candidate_state,authority_class,released_for_mission_gate
758,7.58,-0.6614700352992062,-2.27967866886784,-1.851210267548247,-0.9744084769554251,-0.4886806327723983,-0.01158025695000241,-0.5414316411528792,0.110321760081876,-0.144797260724872,-0.04334039986829944,-0.0207911239845001,0.006895126465980663,0.1333826804304787,-0.02717796846559594,0.03567107144560275,0.01067698720572235,0.005121931626142258,-0.001698627084263718,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
759,7.59,-0.6668776731784192,-2.278576812080435,-1.852656454088499,-0.9748413463524352,-0.4888882875547648,-0.011511390736384,-0.5400949959848348,0.1100494061292522,-0.1444397962839652,-0.04323340439248698,-0.02073979644229566,0.006878104303304349,0.1339459030575424,-0.02729273034283551,0.0358216963581096,0.01072207192559546,0.005143559529981094,-0.001705799718714554,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
760,7.600000000000001,-0.6722719164898949,-2.277477684561465,-1.854099058465152,-0.9752731435440594,-0.4890954279820451,-0.01144269510245004,-0.5387527321186744,0.109775907314344,-0.1440808292118226,-0.0431259591523745,-0.02068825314053769,0.006861010586564437,0.1345064176004789,-0.02740694042260951,0.03597159703668988,0.01076693986935126,0.005165083442644366,-0.00171293786574146,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
761,7.61,-0.6776527091822966,-2.276381297731916,-1.855538065688167,-0.9757038640435125,-0.4893020519018522,-0.01137417076201377,-0.5374048767088326,0.1095012691701214,-0.1437203667704649,-0.04301806632161418,-0.02063649512196396,0.006843845661572381,0.1350642093414399,-0.02752059570601875,0.03612076954528976,0.01081158985885874,0.00518650279896266,-0.001720041337912788,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
762,7.62,-0.6830199954765797,-2.275287662957288,-1.85697346084033,-0.9761335033858062,-0.4895081571722556,-0.01130581842542072,-0.5360514570569126,0.1092254972595414,-0.1433584162612705,-0.04290972808563867,-0.02058452343496352,0.006826609876013819,0.1356192635625764,-0.02763369319416382,0.0362692099478551,0.01085602071598674,0.005207817033766516,-0.001727109947796879,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
763,7.63,-0.6883737198674438,-2.274196791547306,-1.858405229077632,-0.9765620571278643,-0.4897137416618363,-0.01123763879953035,-0.534692500611705,0.1089485971755517,-0.142994985024981,-0.04280094664166268,-0.02053233913357751,0.006809303579448819,0.1361715655460403,-0.02774622988814555,0.03641691430833206,0.01090023126260424,0.005229025581886517,-0.001734143507962086,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
764,7.640000000000001,-0.6937138271248076,-2.273108694755615,-1.859833355629669,-0.9769895208486415,-0.4899188032497442,-0.01116963258769717,-0.5333280349691768,0.1086705745410886,-0.1426300804416977,-0.04269172419868205,-0.02047994327749864,0.006791927123311744,0.1367211005739829,-0.02785820278906464,0.03656387869066668,0.01094422032058015,0.005250127878153229,-0.001741141830976755,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
765,7.65,-0.6990402622952936,-2.27202338377948,-1.861257825800035,-0.9774158901492422,-0.4901233398257544,-0.01110180048975191,-0.5319580878724706,0.108391435009077,-0.1422637099308818,-0.0425820629774737,-0.02042733693207121,0.006774480860911233,0.1372678539285552,-0.02796960889802172,0.03671009915880489,0.01098798671178338,0.005271123357397201,-0.00174810472940923,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
766,7.66,-0.7043529707036935,-2.270940869759486,-1.862678624966719,-0.9778411606530374,-0.4903273492903238,-0.01103414320198277,-0.5305826872119094,0.108111184262431,-0.1418958809513557,-0.04247196521059603,-0.02037452116829131,0.006756965147430267,0.1378118108919097,-0.02808044521611772,0.03685557177669296,0.0110315292580829,0.005292011454449035,-0.001755032015827868,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
767,7.67,-0.7096518979544282,-2.269861163779241,-1.86409573858249,-0.9782653280057818,-0.4905308295546473,-0.01096666141711691,-0.5292018610249968,0.107829828014054,-0.1415266010013025,-0.04236143314238889,-0.0203214970628068,0.006739380339926171,0.1383529567461975,-0.02819070874445329,0.03700029260827688,0.01107484678134764,0.005312791604139285,-0.001761923502801017,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
768,7.68,-0.7149369899330371,-2.268784276865071,-1.865509152175297,-0.9786883878757331,-0.4907337785407146,-0.01089935582430145,-0.5278156374964084,0.1075473720068374,-0.1411558776182646,-0.04225046902897295,-0.02026826569791696,0.006721726797330503,0.1388912767735693,-0.02830039648412903,0.0371442577175025,0.01111793810344646,0.005333463241298496,-0.001768779002897013,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
769,7.69,-0.7202081928076418,-2.267710219985727,-1.866918851348664,-0.979110335953769,-0.4909361941813669,-0.01083222710908478,-0.526424044958007,0.1072638220136631,-0.1407837183791469,-0.04213907513825088,-0.02021482816157313,0.006704004880449249,0.1394267562561779,-0.0284095054362459,0.03728746316831619,0.01116080204624837,0.005354025800757275,-0.001775598328684221,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
770,7.7,-0.7254654530304139,-2.266639004052078,-1.868324821782077,-0.9795311679535049,-0.4911380744203527,-0.01076527595339799,-0.5250271118888269,0.1069791838374007,-0.1404101309002132,-0.04202725374990609,-0.02016118554737805,0.006686214951962621,0.1399593804761743,-0.02851803260190456,0.03742990502466389,0.01120343743162229,0.005374478717346178,-0.001782381292730983,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
771,7.71,-0.7307087173390534,-2.265570639916816,-1.869727049231384,-0.979950879611412,-0.4913394172123851,-0.01069850303553591,-0.5236248669150855,0.1066934633109096,-0.1400351228370888,-0.04191500715540367,-0.02010733895458635,0.006668357376425208,0.1404891347157094,-0.02862597498220561,0.0375715793504915,0.01124584308143708,0.005394821425895749,-0.00178912770760564,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
772,7.72,-0.7359379327582611,-2.264505138374155,-1.871125519529184,-0.9803694666869351,-0.4915402205231981,-0.01063190903013844,-0.5222173388101735,0.1064066662970374,-0.1396587018847585,-0.04180233765798963,-0.02005328948810416,0.006650432520265851,0.1410160042569348,-0.02873332957824981,0.03771248220974509,0.01128801781756169,0.005415053361236558,-0.001795837385876542,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
773,7.73,-0.7411530466012062,-2.263442510159527,-1.872520218585225,-0.9807869249626109,-0.4917404823296029,-0.01056549460817185,-0.5208045564946672,0.1061187986886218,-0.1392808757775693,-0.04168924757269182,-0.01999903825848954,0.006632440751787793,0.141539974382003,-0.02884009339113812,0.03785260966637102,0.01132996046186513,0.005435173958199218,-0.001802510140112051,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
774,7.74,-0.7463540064709977,-2.26238276594929,-1.873911132386794,-0.9812032502441843,-0.4919402006195443,-0.01049926043691,-0.5193865490363133,0.1058298664084881,-0.1389016522892267,-0.04157573922631881,-0.01994458638195199,0.006614382441168497,0.1420610303730637,-0.02894626342197085,0.0379919577843148,0.01137166983621616,0.005455182651614219,-0.00180914578288049,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
775,7.75,-0.7515407602621571,-2.261325916360423,-1.875298246999112,-0.9816184383607278,-0.4921393733921577,-0.01043320717991564,-0.5179633456500444,0.1055398754094521,-0.1385210392327986,-0.04146181495746104,-0.01988993498035295,0.006596257960459834,0.1425791575122707,-0.02905183667184925,0.03813052262752317,0.01141314476248393,0.005475078876312225,-0.001815744126750239,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
776,7.76,-0.7567132561620928,-2.260271971950226,-1.876681548565726,-0.9820324851647583,-0.4923379986578255,-0.0103673354970216,-0.5165349756979674,0.1052488316743174,-0.1381390444607123,-0.04134747711648989,-0.01983508518120539,0.006578067683587933,0.1430943410817735,-0.02915681014187362,0.03826830025994157,0.01145438406253718,0.005494862067123722,-0.001822304984289619,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
777,7.77,-0.7618714426525748,-2.259220943216019,-1.878061023308908,-0.9824453865323561,-0.4925360744382331,-0.01030164604431202,-0.5151014686893688,0.1049567412158774,-0.1377556758647562,-0.04123272806555821,-0.01978003811767404,0.006559811986353264,0.1436065663637242,-0.02926118083314485,0.03840528674551631,0.01149538655824491,0.005514531658879306,-0.001828828168066989,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
778,7.78,-0.7670152685111984,-2.258172840594846,-1.879436657530041,-0.9828571383632815,-0.4927335987664264,-0.01023613947410369,-0.5136628542807115,0.1046636100769135,-0.1373709413760785,-0.04111757017859996,-0.01972479492857524,0.006541491246430579,0.1441158186402749,-0.02936494574676375,0.03854147814819352,0.01153615107147607,0.005534087086409564,-0.001835313490650701,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
779,7.79,-0.7721446828128524,-2.257127674463176,-1.880808437610018,-0.9832677365810925,-0.4929305696868671,-0.01017081643492739,-0.512219162275641,0.1043694443301973,-0.1369848489651889,-0.04100200584133074,-0.01966935675837718,0.006523105843369004,0.1446220831935762,-0.02946810188383092,0.03867687053191909,0.01157667642409954,0.005553527784545034,-0.001841760764609096,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
780,7.8,-0.7772596349312075,-2.256085455136596,-1.882176350009632,-0.983677177133264,-0.49312698525549,-0.01010567757150892,-0.510770422624978,0.1040742500784886,-0.136597406641957,-0.04088603745124718,-0.01961372475719959,0.006504656158591934,0.1451253453057803,-0.0295706462454472,0.03881145996063921,0.0116169614379843,0.005572853188116307,-0.001848169802510528,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
781,7.81,-0.7823600745401751,-2.255046192869518,-1.883540381269975,-0.9840854559913041,-0.4933228435397596,-0.01004072352475052,-0.5093166654267222,0.1037780334545362,-0.1362086224556131,-0.0407696674176273,-0.01955790008081397,0.006486142575397092,0.1456255902590382,-0.02967257583271324,0.03894524249829982,0.01165700493499923,0.005592062731953936,-0.001854540416923342,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
782,7.82,-0.7874459516153824,-2.254009897854874,-1.884900518012825,-0.9844925691508735,-0.4935181426187263,-0.009975954931712036,-0.5078579209260533,0.1034808006210785,-0.1358185044947481,-0.04065289816153055,-0.01950188389064353,0.006467565478956537,0.1461228033355011,-0.02977388764672971,0.03907821420884691,0.01169680573701325,0.005611155850888476,-0.00186087242041588,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
783,7.83,-0.7925172164356464,-2.252976580223822,-1.886256746941044,-0.9848985126319014,-0.4937128805830829,-0.009911372425592258,-0.5063942195153271,0.1031825577708421,-0.1354270608873132,-0.04053573211579744,-0.01944567735376309,0.006448925256316609,0.1466169698173209,-0.02987457868859742,0.03921037115622663,0.01173636266589531,0.00563013197975051,-0.001867165625556498,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
784,7.84,-0.7975738195844411,-2.25194625004544,-1.88760905483897,-0.9853032824787049,-0.4939070555352211,-0.009846976635710131,-0.5049255917340805,0.1028833111265431,-0.1350342998006206,-0.04041817172505007,-0.01938928164289927,0.006430222296398001,0.1471080749866494,-0.02997464595941719,0.03934170940438513,0.01177567454351437,0.005648990553370621,-0.001873419844913547,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
785,7.850000000000001,-0.8026157119513693,-2.250918917326432,-1.888957428572811,-0.985706874760106,-0.4941006655892883,-0.009782768187486073,-0.5034520682690273,0.1025830669408866,-0.1346402294413428,-0.0403002194456917,-0.01933269793643033,0.006411456989995705,0.1475961041256376,-0.03007408646028961,0.0394722250172683,0.01181474019173931,0.005667731006579353,-0.001879634891055369,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
786,7.86,-0.8076428447336395,-2.249894592010821,-1.890301855091038,-0.9861092855695495,-0.4942937088712439,-0.009718747702423133,-0.5019736799540619,0.1022818314965668,-0.1342448580555131,-0.04018187774590706,-0.0192759274183863,0.006392629729779053,0.1480810425164375,-0.03017289719231553,0.03960191405882234,0.0118535584324391,0.005686352774207294,-0.001885810576550318,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
787,7.87,-0.8126551694375355,-2.248873283979657,-1.891642321424779,-0.986510511025221,-0.4944861835189157,-0.009654915798088297,-0.5004904577702529,0.1019796111062663,-0.1338481939285245,-0.04006314910566184,-0.01921897127844872,0.006373740910291639,0.1485628754411998,-0.03027107515659554,0.03973077259299311,0.01189212808748261,0.005704855291084986,-0.001891946713966733,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
788,7.88,-0.817652637879891,-2.247855003050711,-1.892978814688215,-0.9869105472701656,-0.494678087682057,-0.009591273088093703,-0.4990024328458508,0.1016764121126571,-0.1334502453851313,-0.03994403601670336,-0.019161830711951,0.006354790927951418,0.1490415881820769,-0.03036861735423056,0.0398587966837269,0.01193044797873885,0.005723237992043029,-0.001898043115872975,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
789,7.890000000000001,-0.8226352021895535,-2.246839758978176,-1.89431132207897,-0.9873093904724033,-0.4948694195224023,-0.009527820182077998,-0.4975096364562839,0.1013722408884002,-0.1330510207894483,-0.03982454098256013,-0.01910450691987816,0.006335780181050652,0.1495171660212196,-0.03046552078632116,0.03998598239496958,0.01196851692807668,0.005741500311911966,-0.001904099594837382,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
790,7.9,-0.8276028148088597,-2.245827561452372,-1.895639830878504,-0.9877070368250493,-0.4950601772137242,-0.009464557685687533,-0.4960121000241585,0.1010671038361455,-0.1326505285449505,-0.03970466651854199,-0.01904700110886695,0.006316709069755917,0.1499895942407794,-0.03056178245396806,0.04011232579066717,0.01200633375736503,0.00575964168552236,-0.001910115963428302,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
791,7.91,-0.8325554284951115,-2.244818420099441,-1.896964328452511,-0.9881034825464303,-0.4952503589418901,-0.009401486200557592,-0.4945098551192595,0.1007610073885319,-0.1322487770944736,-0.03958441515174008,-0.0189893144912058,0.006297577996108101,0.150458858122908,-0.03065739935827208,0.04023782293476586,0.01204389728847285,0.005777661547704795,-0.001916092034214088,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
792,7.92,-0.8374929963220414,-2.243812344481048,-1.89828480225131,-0.988498723880203,-0.4954399629049185,-0.009338606324293716,-0.4930029334585513,0.1004539580081875,-0.131845774920214,-0.03946378942102691,-0.01893144828483485,0.006278387364022425,0.1509249429497568,-0.03075236850033391,0.0403624698912116,0.01208120634326906,0.005795559333289829,-0.001922027619763086,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
793,7.930000000000001,-0.8424154716812935,-2.242809344094081,-1.899601239810237,-0.988892757095472,-0.4956289873130358,-0.009275918650452852,-0.4914913669061752,0.1001459621877291,-0.1314415305437285,-0.03934279187705621,-0.01887340371334591,0.006259137579288406,0.1513878340034779,-0.03084668688125439,0.04048626272395063,0.01211825974362263,0.005813334477108053,-0.001927922532643651,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
794,7.94,-0.8473228082838848,-2.241809428370354,-1.900913628750043,-0.989285578486907,-0.4958174303887321,-0.009213423768524721,-0.4899751874734508,0.09983702644976239,-0.1310360525259339,-0.03922142508226297,-0.01881518200598245,0.006239829049569874,0.151847516566221,-0.03094035150213394,0.04060919749692857,0.01215505631140236,0.005830986413989976,-0.001933776585424112,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
795,7.95,-0.8522149601616733,-2.240812606676306,-1.902221956777281,-0.9896771843748605,-0.4960052903668182,-0.009151122263913153,-0.4884544273188803,0.09952715734688293,-0.1306293494671093,-0.03909969161086385,-0.0187567843976398,0.006220462184405031,0.15230397592014,-0.03103335936407373,0.04073127027409205,0.01219159486847736,0.005848514578766247,-0.001939589590672844,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
796,7.96,-0.8570918816688553,-2.239818888312695,-1.903526211684709,-0.9900675711054874,-0.4961925654944827,-0.009089014717916982,-0.4869291187481376,0.09921636146167385,-0.1302214300068919,-0.03897759404885626,-0.01869821212886473,0.006201037395206304,0.1527571973473843,-0.03112570746817407,0.0408524771193866,0.01222787423671639,0.005865918406267357,-0.00194536136095817,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
797,7.97,-0.86195352748341,-2.238828282514308,-1.904826381351674,-0.9904567350508604,-0.4963792540313475,-0.009027101707711711,-0.4853992942140811,0.09890464540670857,-0.1298123028242813,-0.03885513499401941,-0.01863946644585593,0.006181555095260517,0.153207166130107,-0.03121739281553606,0.0409728140967587,0.01226389323798852,0.005883197331323939,-0.00195109170884846,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
798,7.98,-0.8667998526085769,-2.237840798449654,-1.90612245374451,-0.9908446726090889,-0.4965653542495246,-0.008965383806330593,-0.4838649863167426,0.09859201582454843,-0.1294019766376364,-0.03873231705591342,-0.0185805486004636,0.006162015699728747,0.1536538675504581,-0.03130841240726009,0.041092277270154,0.01229965069416254,0.0059003507887665,-0.001956780446912042,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
799,7.99,-0.8716308123743386,-2.236856445220669,-1.907414416916934,-0.9912313802044374,-0.4967508644336731,-0.008903861582645875,-0.4823262278033392,0.09827847938774514,-0.1289904602046783,-0.03860914285588025,-0.01852145985018988,0.00614241962564647,0.1540972868905904,-0.03139876324444717,0.0412108627035189,0.01233514542710749,0.005917378213425659,-0.00196242738771728,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
800,8,-0.8764463624388874,-2.23587523186241,-1.908702259010435,-0.9916168542874424,-0.4969357828810553,-0.008842535601350024,-0.480783051568258,0.09796404279883768,-0.1285777623224864,-0.03848561502704249,-0.01846220145818828,0.006122767291923372,0.1545374094326544,-0.03148844232819783,0.0413285664607992,0.01237037625869223,0.005934279040131947,-0.001968032343832513,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
801,8.01,-0.8812464587900863,-2.234897167342761,-1.909985968254669,-0.9920010913350306,-0.4971201079015931,-0.008781406422937156,-0.4792354906530729,0.09764871279035572,-0.1281638918275029,-0.03836173621430475,-0.01840277469326433,0.006103059119343564,0.1549742204588026,-0.03157744665961303,0.04144538460594123,0.01240534201078577,0.005951052703715972,-0.0019735951278261,M01,HELD_STOW_QSPACE_ONLY,NON_RELEASE_DIAGNOSTIC_CANDIDATE,false
