point_id,anchor,geometry_class,mu,m_t_kg,omega_t_dps,omega_hat,lambda_scale,alpha,w_plus_dps,H_c_Nms,dT_J,eps_P,eps_H,lever_m,target_Ibar,w_plus_analytic_dps,H_analytic_Nms,delta_analytic
3639,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,4.281332398719e-01,2.140666199360e-01,5.000000000000e-01,1.000000000000e+00,2.880340948766e-02,7.393286378012e-04,1.884248473344e-04,0.000000000000e+00,1.895475173685e-16,7.349420992640e-02,1.836571271424e-02,1.167595582341e-02,1.372347519089e-04,5.946328566271e-01
3640,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,4.281332398719e-01,2.140666199360e-01,1.000000000000e+00,0.000000000000e+00,2.529914742800e-02,1.457932687474e-04,1.884219380825e-04,0.000000000000e+00,8.759510504173e-17,1.469884198528e-01,1.836571271424e-02,1.057850775726e-02,1.372347519089e-04,5.818630731581e-01
3641,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,4.281332398719e-01,2.140666199360e-01,1.000000000000e+00,1.000000000000e+00,3.519556669518e-02,1.489942422913e-03,1.884609321398e-04,0.000000000000e+00,4.382508719590e-17,1.469884198528e-01,1.836571271424e-02,1.057850775726e-02,1.372347519089e-04,6.994363566048e-01
3642,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,5.455594781169e-01,2.727797390584e-01,2.000000000000e-01,0.000000000000e+00,3.227465271355e-02,1.846838541161e-04,1.887255475981e-04,0.000000000000e+00,1.457823044936e-16,2.939768397056e-02,1.836571271424e-02,1.579048281647e-02,1.748748115267e-04,5.107466234689e-01
3643,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,5.455594781169e-01,2.727797390584e-01,2.000000000000e-01,1.000000000000e+00,3.336479978464e-02,4.496183650026e-04,1.887191998620e-04,0.000000000000e+00,1.426539045622e-16,2.939768397056e-02,1.836571271424e-02,1.579048281647e-02,1.748748115267e-04,5.267322771785e-01
3644,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,5.455594781169e-01,2.727797390584e-01,5.000000000000e-01,0.000000000000e+00,3.225855033323e-02,1.849774790057e-04,1.887257587264e-04,0.000000000000e+00,1.761285019254e-16,7.349420992640e-02,1.836571271424e-02,1.487837843995e-02,1.748748115267e-04,5.387772145290e-01
3645,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,5.455594781169e-01,2.727797390584e-01,5.000000000000e-01,1.000000000000e+00,3.670140703632e-02,9.418908647593e-04,1.887300087131e-04,0.000000000000e+00,2.976150405499e-16,7.349420992640e-02,1.836571271424e-02,1.487837843995e-02,1.748748115267e-04,5.946101351040e-01
3646,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,5.455594781169e-01,2.727797390584e-01,1.000000000000e+00,0.000000000000e+00,3.223760261596e-02,1.854887266563e-04,1.887260621115e-04,0.000000000000e+00,0.000000000000e+00,1.469884198528e-01,1.836571271424e-02,1.347992782114e-02,1.748748115267e-04,5.818570015355e-01
3647,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,5.455594781169e-01,2.727797390584e-01,1.000000000000e+00,1.000000000000e+00,4.484362802152e-02,1.898154948314e-03,1.887879476510e-04,0.000000000000e+00,1.538598429547e-16,1.469884198528e-01,1.836571271424e-02,1.347992782114e-02,1.748748115267e-04,6.994014887762e-01
3648,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,6.951927961776e-01,3.475963980888e-01,2.000000000000e-01,0.000000000000e+00,4.112664997190e-02,2.352853599142e-04,1.892190449334e-04,0.000000000000e+00,2.865143262228e-17,2.939768397056e-02,1.836571271424e-02,2.012141726520e-02,2.228385979580e-04,5.107450453915e-01
3649,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,6.951927961776e-01,3.475963980888e-01,2.000000000000e-01,1.000000000000e+00,4.251544466497e-02,5.728556731472e-04,1.892083270954e-04,0.000000000000e+00,1.492974668790e-16,2.939768397056e-02,1.836571271424e-02,2.012141726520e-02,2.228385979580e-04,5.267268771675e-01
3650,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,6.951927961776e-01,3.475963980888e-01,5.000000000000e-01,0.000000000000e+00,4.110597665803e-02,2.355765037635e-04,1.892193939415e-04,0.000000000000e+00,1.701580709705e-16,7.349420992640e-02,1.836571271424e-02,1.895914547385e-02,2.228385979580e-04,5.387739930965e-01
3651,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,6.951927961776e-01,3.475963980888e-01,5.000000000000e-01,1.000000000000e+00,4.676563123285e-02,1.200011177518e-03,1.892253136244e-04,0.000000000000e+00,0.000000000000e+00,7.349420992640e-02,1.836571271424e-02,1.895914547385e-02,2.228385979580e-04,5.945923325733e-01
3652,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,6.951927961776e-01,3.475963980888e-01,1.000000000000e+00,0.000000000000e+00,4.107911481109e-02,2.360789424077e-04,1.892198954359e-04,0.000000000000e+00,0.000000000000e+00,1.469884198528e-01,1.836571271424e-02,1.717713483157e-02,2.228385979580e-04,5.818523619469e-01
3653,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,6.951927961776e-01,3.475963980888e-01,1.000000000000e+00,1.000000000000e+00,5.713791954597e-02,2.418330618075e-03,1.893185588415e-04,0.000000000000e+00,1.207548421063e-16,1.469884198528e-01,1.836571271424e-02,1.717713483157e-02,2.228385979580e-04,6.993741639867e-01
3654,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,8.858667904101e-01,4.429333952050e-01,2.000000000000e-01,0.000000000000e+00,5.240652926204e-02,2.997658249509e-04,1.900203756453e-04,0.000000000000e+00,9.005914812057e-17,2.939768397056e-02,1.836571271424e-02,2.564021869794e-02,2.839576512271e-04,5.107438126701e-01
3655,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,8.858667904101e-01,4.429333952050e-01,2.000000000000e-01,1.000000000000e+00,5.417588312483e-02,7.298939813909e-04,1.900024491387e-04,0.000000000000e+00,5.904716186480e-17,2.939768397056e-02,1.836571271424e-02,2.564021869794e-02,2.839576512271e-04,5.267226444862e-01
3656,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,8.858667904101e-01,4.429333952050e-01,5.000000000000e-01,0.000000000000e+00,5.238003391144e-02,3.000550195807e-04,1.900209501095e-04,0.000000000000e+00,1.340470644465e-16,7.349420992640e-02,1.836571271424e-02,2.415916482763e-02,2.839576512271e-04,5.387714931899e-01
3657,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,8.858667904101e-01,4.429333952050e-01,5.000000000000e-01,1.000000000000e+00,5.959022311078e-02,1.528927697543e-03,1.900293118476e-04,0.000000000000e+00,4.592250709585e-17,7.349420992640e-02,1.836571271424e-02,2.415916482763e-02,2.839576512271e-04,5.945783793640e-01
3658,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,8.858667904101e-01,4.429333952050e-01,1.000000000000e+00,0.000000000000e+00,5.234564229762e-02,3.005505283383e-04,1.900217753437e-04,0.000000000000e+00,8.804532799626e-17,1.469884198528e-01,1.836571271424e-02,2.188839324192e-02,2.839576512271e-04,5.818487980820e-01
3659,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,8.858667904101e-01,4.429333952050e-01,1.000000000000e+00,1.000000000000e+00,7.280423423022e-02,3.081177980289e-03,1.901796572700e-04,0.000000000000e+00,4.240673665510e-17,1.469884198528e-01,1.836571271424e-02,2.188839324192e-02,2.839576512271e-04,6.993527440629e-01
3660,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,1.128837891685e+00,5.644189458423e-01,2.000000000000e-01,0.000000000000e+00,6.678019776217e-02,3.819318507435e-04,1.913215593677e-04,0.000000000000e+00,1.458506514061e-16,2.939768397056e-02,1.836571271424e-02,3.267268931475e-02,3.618401319577e-04,5.107428487842e-01
3661,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,1.128837891685e+00,5.644189458423e-01,2.000000000000e-01,1.000000000000e+00,6.903448863629e-02,9.300040393838e-04,1.912917841113e-04,0.000000000000e+00,4.598608658631e-17,2.939768397056e-02,1.836571271424e-02,3.267268931475e-02,3.618401319577e-04,5.267193259461e-01
3662,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,1.128837891685e+00,5.644189458423e-01,5.000000000000e-01,0.000000000000e+00,6.674628556800e-02,3.822195143583e-04,1.913225019231e-04,0.000000000000e+00,2.020141386886e-16,7.349420992640e-02,1.836571271424e-02,3.078541941533e-02,3.618401319577e-04,5.387695486969e-01
3663,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,1.128837891685e+00,5.644189458423e-01,5.000000000000e-01,1.000000000000e+00,7.593228188825e-02,1.948057997229e-03,1.913344860311e-04,0.000000000000e+00,2.966719681213e-16,7.349420992640e-02,1.836571271424e-02,3.078541941533e-02,3.618401319577e-04,5.945674402273e-01
3664,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,1.128837891685e+00,5.644189458423e-01,1.000000000000e+00,0.000000000000e+00,6.670230403079e-02,3.827095745164e-04,1.913238554563e-04,0.000000000000e+00,6.955857109643e-17,1.469884198528e-01,1.836571271424e-02,2.789183198541e-02,3.618401319577e-04,5.818460487882e-01
3665,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,1.128837891685e+00,5.644189458423e-01,1.000000000000e+00,1.000000000000e+00,9.276743227431e-02,3.925828200033e-03,1.915772572354e-04,0.000000000000e+00,6.656621107141e-17,1.469884198528e-01,1.836571271424e-02,2.789183198541e-02,3.618401319577e-04,6.993359490329e-01
3666,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,1.438449888288e+00,7.192249441438e-01,2.000000000000e-01,0.000000000000e+00,8.509620436054e-02,4.866341050737e-04,1.934343932072e-04,0.000000000000e+00,1.111289836802e-16,2.939768397056e-02,1.836571271424e-02,4.163399070943e-02,4.610838289772e-04,5.107420945236e-01
3667,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,1.438449888288e+00,7.192249441438e-01,2.000000000000e-01,1.000000000000e+00,8.796843832276e-02,1.184999335620e-03,1.933851953915e-04,0.000000000000e+00,1.446487812031e-16,2.939768397056e-02,1.836571271424e-02,4.163399070943e-02,4.610838289772e-04,5.267167235972e-01
3668,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,1.438449888288e+00,7.192249441438e-01,5.000000000000e-01,0.000000000000e+00,8.505284266296e-02,4.869205663846e-04,1.934359360101e-04,0.000000000000e+00,1.140335840219e-16,7.349420992640e-02,1.836571271424e-02,3.922908988534e-02,4.610838289772e-04,5.387680334120e-01
3669,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,1.438449888288e+00,7.192249441438e-01,5.000000000000e-01,1.000000000000e+00,9.675656028719e-02,2.482145415454e-03,1.934533649842e-04,0.000000000000e+00,1.129309965416e-16,7.349420992640e-02,1.836571271424e-02,3.922908988534e-02,4.610838289772e-04,5.945588622735e-01
3670,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,1.438449888288e+00,7.192249441438e-01,1.000000000000e+00,0.000000000000e+00,8.499664490524e-02,4.874063444167e-04,1.934381507190e-04,0.000000000000e+00,1.097150012739e-16,1.469884198528e-01,1.836571271424e-02,3.554186380444e-02,4.610838289772e-04,5.818439204975e-01
3671,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,1.438449888288e+00,7.192249441438e-01,1.000000000000e+00,1.000000000000e+00,1.182060401982e-01,5.002145166020e-03,1.938458426760e-04,0.000000000000e+00,5.221792634689e-17,1.469884198528e-01,1.836571271424e-02,3.554186380444e-02,4.610838289772e-04,6.993227778812e-01
3672,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,1.832980710832e+00,9.164903554162e-01,2.000000000000e-01,0.000000000000e+00,1.084358337018e-01,6.200536809615e-04,1.968651661697e-04,0.000000000000e+00,9.756353067065e-17,2.939768397056e-02,1.836571271424e-02,5.305315291602e-02,5.875475895779e-04,5.107415039392e-01
3673,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,1.832980710832e+00,9.164903554162e-01,2.000000000000e-01,1.000000000000e+00,1.120954970719e-01,1.509933506217e-03,1.967841974719e-04,0.000000000000e+00,1.266762721335e-16,2.939768397056e-02,1.836571271424e-02,5.305315291602e-02,5.875475895779e-04,5.267146825534e-01
3674,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,1.832980710832e+00,9.164903554162e-01,5.000000000000e-01,0.000000000000e+00,1.083804319899e-01,6.203391982465e-04,1.968676868893e-04,0.000000000000e+00,9.722562183352e-17,7.349420992640e-02,1.836571271424e-02,4.998864795279e-02,5.875475895779e-04,5.387668508516e-01
3675,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,1.832980710832e+00,9.164903554162e-01,5.000000000000e-01,1.000000000000e+00,1.232924186678e-01,3.162719779515e-03,1.968934001837e-04,0.000000000000e+00,1.828010122473e-16,7.349420992640e-02,1.836571271424e-02,4.998864795279e-02,5.875475895779e-04,5.945521347304e-01
3676,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,1.832980710832e+00,9.164903554162e-01,1.000000000000e+00,0.000000000000e+00,1.083086705306e-01,6.208216119978e-04,1.968713042063e-04,0.000000000000e+00,8.641800428753e-17,1.469884198528e-01,1.836571271424e-02,4.529010799127e-02,5.875475895779e-04,5.818422683116e-01
3677,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,1.832980710832e+00,9.164903554162e-01,1.000000000000e+00,1.000000000000e+00,1.506218251031e-01,6.373669203106e-03,1.975284933146e-04,0.000000000000e+00,0.000000000000e+00,1.469884198528e-01,1.836571271424e-02,4.529010799127e-02,5.875475895779e-04,6.993124471817e-01
3678,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,2.335721469090e+00,1.167860734545e+00,2.000000000000e-01,0.000000000000e+00,1.381769397784e-01,7.900669972288e-04,2.024359787151e-04,0.000000000000e+00,1.370274671595e-16,2.939768397056e-02,1.836571271424e-02,6.760430567357e-02,7.486971963093e-04,5.107410412909e-01
3679,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,2.335721469090e+00,1.167860734545e+00,2.000000000000e-01,1.000000000000e+00,1.428400047368e-01,1.923989025661e-03,2.023031243147e-04,0.000000000000e+00,4.582887698137e-17,2.939768397056e-02,1.836571271424e-02,6.760430567357e-02,7.486971963093e-04,5.267130815477e-01
3680,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,2.335721469090e+00,1.167860734545e+00,5.000000000000e-01,0.000000000000e+00,1.381061967597e-01,7.903517733695e-04,2.024400914928e-04,0.000000000000e+00,1.962642124828e-16,7.349420992640e-02,1.836571271424e-02,6.369928365536e-02,7.486971963093e-04,5.387659268745e-01
3681,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,2.335721469090e+00,1.167860734545e+00,5.000000000000e-01,1.000000000000e+00,1.571064002636e-01,4.029958767108e-03,2.024785469959e-04,0.000000000000e+00,6.955825054380e-17,7.349420992640e-02,1.836571271424e-02,6.369928365536e-02,7.486971963093e-04,5.945468577442e-01
3682,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,2.335721469090e+00,1.167860734545e+00,1.000000000000e+00,0.000000000000e+00,1.380146053153e-01,7.908315446178e-04,2.024459917493e-04,0.000000000000e+00,1.360110983942e-16,1.469884198528e-01,1.836571271424e-02,5.771205171307e-02,7.486971963093e-04,5.818409828349e-01
3683,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,2.335721469090e+00,1.167860734545e+00,1.000000000000e+00,1.000000000000e+00,1.919284514266e-01,8.121368172590e-03,2.035069888245e-04,0.000000000000e+00,6.435651154365e-17,1.469884198528e-01,1.836571271424e-02,5.771205171307e-02,7.486971963093e-04,6.993043434463e-01
3684,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,2.976351441631e+00,1.488175720816e+00,2.000000000000e-01,0.000000000000e+00,1.760752874806e-01,1.006710782544e-03,2.114817386368e-04,0.000000000000e+00,2.689345096566e-17,2.939768397056e-02,1.836571271424e-02,8.614647564566e-02,9.540461091229e-04,5.107406787271e-01
3685,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,2.976351441631e+00,1.488175720816e+00,2.000000000000e-01,1.000000000000e+00,1.820169619762e-01,2.451609643350e-03,2.112642551286e-04,0.000000000000e+00,1.398427110073e-16,2.939768397056e-02,1.836571271424e-02,8.614647564566e-02,9.540461091229e-04,5.267118255884e-01
3686,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,2.976351441631e+00,1.488175720816e+00,5.000000000000e-01,0.000000000000e+00,1.759849961892e-01,1.006994976874e-03,2.114884418368e-04,0.000000000000e+00,5.367538988615e-17,7.349420992640e-02,1.836571271424e-02,8.117040376923e-02,9.540461091229e-04,5.387652042680e-01
3687,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,2.976351441631e+00,1.488175720816e+00,5.000000000000e-01,1.000000000000e+00,2.001947119920e-01,5.135059793767e-03,2.115466835172e-04,0.000000000000e+00,1.221128560728e-16,7.349420992640e-02,1.836571271424e-02,8.117040376923e-02,9.540461091229e-04,5.945427181290e-01
3688,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,2.976351441631e+00,1.488175720816e+00,1.000000000000e+00,0.000000000000e+00,1.758681378139e-01,1.007472672951e-03,2.114980559800e-04,0.000000000000e+00,0.000000000000e+00,1.469884198528e-01,1.836571271424e-02,7.354102387157e-02,9.540461091229e-04,5.818399808759e-01
3689,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,2.976351441631e+00,1.488175720816e+00,1.000000000000e+00,1.000000000000e+00,2.445644540388e-01,1.034841740636e-02,2.132130653736e-04,0.000000000000e+00,2.081488699332e-16,1.469884198528e-01,1.836571271424e-02,7.354102387157e-02,9.540461091229e-04,6.992979860438e-01
3690,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,3.792690190732e+00,1.896345095366e+00,2.000000000000e-01,0.000000000000e+00,2.243682040995e-01,1.282774593261e-03,2.261700384006e-04,0.000000000000e+00,8.444417046989e-17,2.939768397056e-02,1.836571271424e-02,1.097742990218e-01,1.215717092063e-03,5.107403945121e-01
3691,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,3.792690190732e+00,1.896345095366e+00,2.000000000000e-01,1.000000000000e+00,2.319391787392e-01,3.123943419266e-03,2.258146540437e-04,0.000000000000e+00,5.476676747685e-17,2.939768397056e-02,1.836571271424e-02,1.097742990218e-01,1.215717092063e-03,5.267108402364e-01
3692,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,3.792690190732e+00,1.896345095366e+00,5.000000000000e-01,0.000000000000e+00,2.242530035381e-01,1.283058330892e-03,2.261809545902e-04,0.000000000000e+00,1.931742623024e-16,7.349420992640e-02,1.836571271424e-02,1.034334151026e-01,1.215717092063e-03,5.387646387310e-01
3693,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,3.792690190732e+00,1.896345095366e+00,5.000000000000e-01,1.000000000000e+00,2.551010704425e-01,6.543262450044e-03,2.262701722466e-04,0.000000000000e+00,1.713643042966e-16,7.349420992640e-02,1.836571271424e-02,1.034334151026e-01,1.215717092063e-03,5.945394704807e-01
3694,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,3.792690190732e+00,1.896345095366e+00,1.000000000000e+00,0.000000000000e+00,2.241039496539e-01,1.283534397574e-03,2.261966080522e-04,0.000000000000e+00,8.407225120096e-17,1.469884198528e-01,1.836571271424e-02,9.371148714253e-02,1.215717092063e-03,5.818391987859e-01
3695,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,3.792690190732e+00,1.896345095366e+00,1.000000000000e+00,1.000000000000e+00,3.116371970408e-01,1.318629065807e-02,2.289714445311e-04,0.000000000000e+00,7.924510703820e-17,1.469884198528e-01,1.836571271424e-02,9.371148714253e-02,1.215717092063e-03,6.992929982929e-01
3696,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,4.832930238572e+00,2.416465119286e+00,2.000000000000e-01,0.000000000000e+00,2.859066598455e-01,1.634555844320e-03,2.500205645401e-04,0.000000000000e+00,1.366468314479e-16,2.939768397056e-02,1.836571271424e-02,1.398826433165e-01,1.549157880107e-03,5.107401716627e-01
3697,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,4.832930238572e+00,2.416465119286e+00,2.000000000000e-01,1.000000000000e+00,2.955538108986e-01,3.980681548325e-03,2.494406457002e-04,0.000000000000e+00,4.430285990268e-17,2.939768397056e-02,1.836571271424e-02,1.398826433165e-01,1.549157880107e-03,5.267100671407e-01
3698,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,4.832930238572e+00,2.416465119286e+00,5.000000000000e-01,0.000000000000e+00,2.857597184991e-01,1.634839223479e-03,2.500383302500e-04,0.000000000000e+00,3.310016871645e-17,7.349420992640e-02,1.836571271424e-02,1.318026135510e-01,1.549157880107e-03,5.387641958661e-01
3699,,G2_cubesat,1.824968706829e-01,4.379924896391e+00,4.832930238572e+00,2.416465119286e+00,5.000000000000e-01,1.000000000000e+00,3.250668700733e-01,8.337699917874e-03,2.501763775542e-04,0.000000000000e+00,4.202622157033e-18,7.349420992640e-02,1.836571271424e-02,1.318026135510e-01,1.549157880107e-03,5.945369224452e-01
