path,file_type,sha256,modified_time,source_root,contains_B601,contains_M3,contains_M6,contains_M8,contains_PCD90,contains_BCD130,contains_140x140,evidence_type,authority_level,notes
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/design/b601_stow_joint_vector_v3.json,json,56D9CDBFD0EBB16AEFAA85549121F7F0E4534B2220E362873FE443E635ED31DF,2026-08-03T17:57:12.098995+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/design/o11_clocking_adjudication.json,json,4233861FCFF528E5D57029D0D108DEABE2C4A9A701CDF30A81E5D2FAF1C145E3,2026-08-03T17:57:12.101012+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/design/o13_saddle_stations.json,json,7BB86DB49B3422981AED424876AEDD9A0FC7884D6DC8FFB0513D839B0C6A0161,2026-08-03T17:57:12.102004+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/drawings/NATIVE01_MAINTENANCE.pdf,pdf,EED4B313D3B90FF2F1C3D0B11F783C4A3627C7AD25D2F2132ED36F96BF4D3750,2026-07-27T16:56:03.388115+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/drawings/NATIVE01_STOWED.pdf,pdf,BD77FEC96FD91BA731964CD0A9C11AC39F937C67B647C2A2D60EC5220DFB260D,2026-07-27T16:54:15.785621+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/evidence/config_step_export.json,json,BF44CEC1122FB3189095D4C383EB47C77CE463F7C71116BCF8A8E31024007062,2026-08-03T17:57:12.110006+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/evidence/config_steps/native_MAINTENANCE.step,step,9EC0F99450EFA9639AE538229DE7B9CBF8C95C3DD272486FE6129F5E31455581,2026-08-03T17:57:12.116590+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/evidence/config_steps/native_STOW_NO_CLOCK_COMPARATOR.step,step,026B829AE1224CE4CD5DCBF9C745D9BF990FC2225FFEF1959958B10BE3F07A0F,2026-08-03T17:57:12.126099+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/evidence/config_steps/native_STOWED.step,step,2C3127BE58244FA8EE1BD1E3E41FF21ED67EED1DA330CBB7565914680EB7C8EA,2026-08-03T17:57:12.122088+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/evidence/drawing_MAINTENANCE.json,json,6971E02BF68A54B1658CB07A7F6F14B8CD916F045FAE9C060F0E79A83F5E006F,2026-08-03T17:57:12.127100+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/evidence/drawing_STOWED.json,json,3DB90075D593DD47A982188C8EADC8BD253EDC9644B691DE2E15F81B6F1AFF0A,2026-08-03T17:57:12.129100+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/evidence/exploded_view_attempt.json,json,BA3338F8410D0EF01DD1349BBE47F87157CA3E1A181019FE816C3D1C4F925129,2026-08-03T17:57:12.131104+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/evidence/native_file_manifest.json,json,539E8105CB135BEB7B09288E40CCFB0F19F8B5D97CB8EBC6D59E70394869850E,2026-08-03T17:57:12.133363+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/evidence/phase1_verify.json,json,6D46356068EABC0DCC3F09325BCB95A0C5B8BAD6B619E6EC9ABAF613C0279557,2026-08-03T17:57:12.136383+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/evidence/phase1_views.json,json,33561C765111841AC9D134BAAF158DD08C95B6713B8AD5934CDD0FBDF0E0DBEB,2026-08-03T17:57:12.137380+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/views/v01_iso_stowed.png,png,5EA7E250535C8C7340E58477A0A11D0B92C655D4F6E63C1DFBED234332FA875D,2026-08-03T17:57:12.141382+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/views/v02_front_plusX.png,png,AD7B04A0A45B2BD17F1A988143A8B8D6410D5E5D7B5533E473173EBC4FFCB78D,2026-08-03T17:57:12.144386+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/views/v03_top.png,png,26C30781A369944A7612E5E8BE0A1FA6FC823F3700F8FDA6DCD26A6D27E2D4E2,2026-08-03T17:57:12.147383+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/views/v04_right.png,png,D69AEC05806AC472813C91150701CC37C45FF28BE2F743A92BEFFB7E444C39E2,2026-08-03T17:57:12.149379+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/views/v05_section_Y0.png,png,22ACAFB00B39C556F5717B1F0ABC7B389E51C7EBC0F433689585A83AC098974D,2026-08-03T17:57:12.153378+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/views/v06_section_Z0.png,png,1DFED008FC8CC79CEF05A666500B8AA285A6C7527EBB74B44BE04ED8225DCE37,2026-08-03T17:57:12.157377+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/views/v07_section_X61.png,png,74E650328533EE439300F5ECE3C703BB0D98DFE3EA11B6312DBAE93535C67FAD,2026-08-03T17:57:12.160384+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/views/v08_maintenance_panels_off.png,png,BCFB4D30BECC2B58D645946D76D250A5A764703F8C92E2D8D095DFD619FCAA84,2026-08-03T17:57:12.164384+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/views/v09_comparator_support_off.png,png,95B733D0F8A264974D45C0B73E94C5B64D9431C3CA23D1BD92EB0D7E6B4834ED,2026-08-03T17:57:12.168380+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/00_BASELINE_DONORS/V2_2_NATIVE_CANONICAL_108_FILE_COPY/views/v10_cutaway_quarter.png,png,E419D9D6665C9BA963D5920EE0DE0CEBE1B24050299504692275274601170C47,2026-08-03T17:57:12.172384+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,VISUAL_REFERENCE,C2,image only; not dimensional authority
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/01_REQUIREMENTS/B51_MASTER_SKELETON_CANONICAL_DEVIATION_HOLD.md,md,26F815A737451DE4069864399E46B4C2C8EE5E219097DEC1D6B8D407F157C0AA,2026-08-03T17:57:12.175382+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/01_REQUIREMENTS/B51_MASTER_SKELETON_DATUM_REGISTER.yaml,yaml,82EDD7DB0B96A9D390092418544A266CD2CF890CEEAEBD5D0F68D85DCDBF82F2,2026-08-03T17:57:12.176381+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/02_DESIGN/geometry/b51_bridge_adapter.py,py,B1E941FD040B9E8DD5BA9DADB8E5827F6CD1EA016BF183E61DA9F375443CE5D8,2026-08-03T17:57:12.182863+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/02_DESIGN/geometry/b51_g07_main_saddle.py,py,385E8E41BFA1216C63FB43C45BD93FC73DD57CFCEB246D1A598C6BF7628E87FB,2026-08-03T17:57:12.184168+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/02_DESIGN/geometry/b51_g08_grip_saddle.py,py,D4CDEF2EF5274309903DC7C3B87E447B4383B9BB673064D468703D626452F1BD,2026-08-03T17:57:12.186170+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/02_INTERFACE/B51_H10_CANONICAL_REDESIGN_ACTIONS.md,md,EB2A749E9C9BAA22964124BFF33F69A61261C6E533CAF0E2EC4C4B83285163D4,2026-08-03T17:57:12.189167+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/02_INTERFACE/B51_INTERFERENCE_DISPOSITION_LEDGER.csv,csv,773E904CB1CFF9F85EC03D44E74BA1D51D32F45B39DAACA3E171D9C18EB561AD,2026-08-03T17:57:12.191170+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/03_ARTICULATION/B51_CAD_URDF_KINEMATIC_CONSISTENCY.json,json,68B6337F112C368E0E415E4BED013AAF192DE4E1DD0DF7EFF7D5054BBEAD39F5,2026-08-03T17:57:12.193168+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/03_ARTICULATION/B51_JOINT_MATE_REGISTER.csv,csv,BA212EBA38172D4A5C6F49833B20C28CEAC09C5F669562EC8FADB0323001DD50,2026-08-03T17:57:12.194169+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/03_ARTICULATION/B51_RANDOM_POSE_VERIFICATION.csv,csv,A211E5D54DADA4E103EA944BA8FB68ABE8AA8F1044498E7AD3F66BFDCEB8C6A5,2026-08-03T17:57:12.196168+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/03_CAD/integration/B51_SOLAR_STATE_REFERENCE.step,step,6A632A35B9238178A34713BD447A2E42B523AB6EE9A1D49B5279C284DE7296C0,2026-07-28T10:06:24.082369+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/03_CAD/integration/B51_SPACECRAFT_B601_STOW_INTEGRATION.py,py,3D6A272B6EF6C22DC2396B8D2B579C03A9BFDD12C755362701C625A2D3865F8D,2026-08-03T17:57:12.203177+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/03_CAD/integration/b51_spacecraft_context_common.py,py,40F5355FB4A083D492287291807814594E38B671C91C37C25C4C61C8940AC908,2026-08-03T17:57:12.205176+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/03_CAD/integration/b51_validate_integration.py,py,944D8FAC2ABAFBE168B056E998333B0164285469375B9E48917E19BA589DD5A8,2026-08-03T17:57:12.207176+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/03_CAD/native_articulated/B51_ARTICULATED_20260728T001/parts/B51_REV_DATUM_FEMALE.SLDPRT,sldprt,DE7591BB7D93B498DF586C81F35FFC0425BCDD5792FF07ED43E3C6678CDF48BB,2026-08-03T17:57:12.212178+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/03_CAD/native_articulated/B51_ARTICULATED_20260728T001/parts/B51_REV_DATUM_MALE.SLDPRT,sldprt,85F73E83911D16EE8E96BD581B0478D3596E38B238D0BD2D7EBF001AC076BB41,2026-08-03T17:57:12.214552+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/03_CAD/native_articulated/B51_ARTICULATED_20260728T002/inputs/vendor_link_parts/B51_REF_base_link_LINKLOCAL.SLDPRT,sldprt,3693A96973CCBFE4C00B202C4D80027E44E0CB13BBEA73C6FAABD8A4D1E995B0,2026-07-27T22:34:02.718874+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/03_CAD/native_articulated/B51_ARTICULATED_20260728T002/inputs/vendor_link_parts/B51_REF_gripper_detail_LINKLOCAL.SLDPRT,sldprt,6758B99741FFACABC31C2D629C6191F25C461AC877442212B468B141805EEECC,2026-07-27T22:24:44.089176+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/03_CAD/native_articulated/B51_ARTICULATED_20260728T002/inputs/vendor_link_parts/B51_REF_link1_LINKLOCAL.SLDPRT,sldprt,BDC68C8CC26AF2DB318F800384BBDE5659617B911FD2B64A7D10D1416AC4AEFB,2026-08-03T17:57:12.223547+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/03_CAD/native_articulated/B51_ARTICULATED_20260728T002/inputs/vendor_link_parts/B51_REF_link2_LINKLOCAL.SLDPRT,sldprt,DE6FD9A9E878585F0D7AB4476679E6A1F4CC49732D298AF4BA3AD8503381730E,2026-07-27T22:57:29.478360+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/03_CAD/native_articulated/B51_ARTICULATED_20260728T002/inputs/vendor_link_parts/B51_REF_link3_LINKLOCAL.SLDPRT,sldprt,1D8E82786F8F8D06BF75EDBCC1B0E8662D364BE08DE81E1BD3C4442811259F83,2026-07-27T22:48:21.417749+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
F:/_SEI_PROJECT_CONSOLIDATION_20260807/12_WAVE4/WORKTREE_SAFETY_SNAPSHOT/untracked_moved_out/20_engineering/cad/B5_1_B601_interface_closure_candidate/B5_1_B601_interface_closure_candidate/03_CAD/native_articulated/B51_ARTICULATED_20260728T002/inputs/vendor_link_parts/B51_REF_link4_LINKLOCAL.SLDPRT,sldprt,3E60226EAE9BBFC460C0B7DC1CF2138ABFD8B579CD962F545E2821A4DDBC0AE4,2026-07-27T22:43:04.357755+00:00,WORKTREE_SAFETY_SNAPSHOT,false,false,false,false,false,false,false,GENERAL_REFERENCE,C2,path-name context only
