git_status,path,size_bytes,sha256,category,recommended_action,reason
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/QUARANTINE/STAGE_A_STALE_LOCKFILES/20260801/~$B51R1_MASTER_SKELETON_V2_STAGE_A_RECOVERY__SHA_0D477825E5F9.SLDPRT,6,0D477825E5F9D305044B3EADCCAFFB403858E766BDC2E4BBD94A728DA79A4F47,MECHANICAL_MIDDLEWARE_CANDIDATE,REVIEW_BEFORE_DELETE,Likely intermediate/receipt material; may still carry negative evidence
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/SW_SESSION_SMOKE_TEST_20260729.SLDPRT,40360,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/00_Master_Skeleton/00_Master_Skeleton_V2_2.SLDPRT,280052,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/01_Primary_Structure/01_Primary_Structure_V2_2.SLDASM,79927,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/01_Primary_Structure/Equipment_Decks/Equipment_Decks.SLDASM,54844,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/01_Primary_Structure/Equipment_Decks/parts/Deck_Front_Bay.SLDPRT,54374,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/01_Primary_Structure/Equipment_Decks/parts/Deck_Mid_Bay.SLDPRT,56449,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/01_Primary_Structure/Equipment_Decks/parts/Deck_Rear_Bay.SLDPRT,55926,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/01_Primary_Structure/Removable_Panels/Removable_Panels.SLDASM,72101,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/01_Primary_Structure/Removable_Panels/parts/Panel_NY_Front.SLDPRT,63280,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/01_Primary_Structure/Removable_Panels/parts/Panel_NY_Rear.SLDPRT,73439,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/01_Primary_Structure/Removable_Panels/parts/Panel_NZ.SLDPRT,59233,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/01_Primary_Structure/Removable_Panels/parts/Panel_PY_Front.SLDPRT,63664,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/01_Primary_Structure/Removable_Panels/parts/Panel_PY_Rear.SLDPRT,73944,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/01_Primary_Structure/Removable_Panels/parts/Panel_PZ.SLDPRT,58902,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/01_Primary_Structure/parts/Front_End_Frame.SLDPRT,94167,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/01_Primary_Structure/parts/Front_Transverse_Frame.SLDPRT,94313,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/01_Primary_Structure/parts/Longerons_4X.SLDPRT,95623,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/01_Primary_Structure/parts/Mid_Transverse_Frame_1.SLDPRT,93644,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/01_Primary_Structure/parts/Mid_Transverse_Frame_2.SLDPRT,94327,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/01_Primary_Structure/parts/Rear_End_Frame.SLDPRT,93817,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/02_B601_Mount_and_Load_Path/02_B601_Mount_and_Load_Path.SLDASM,93262,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/02_B601_Mount_and_Load_Path/parts/Adapter_Plate.SLDPRT,103679,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/02_B601_Mount_and_Load_Path/parts/Central_Boss.SLDPRT,113402,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/02_B601_Mount_and_Load_Path/parts/Harness_Passage.SLDPRT,72893,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/02_B601_Mount_and_Load_Path/parts/Load_Bridge_Left.SLDPRT,78274,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/02_B601_Mount_and_Load_Path/parts/Load_Bridge_Right.SLDPRT,77743,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/02_B601_Mount_and_Load_Path/parts/Load_Spreading_Frame.SLDPRT,104059,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/02_B601_Mount_and_Load_Path/parts/Maintenance_Access_Cover.SLDPRT,54301,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/02_B601_Mount_and_Load_Path/parts/Spacecraft_Flange.SLDPRT,109310,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/04_ARM_STOW_SUPPORT/04_ARM_STOW_SUPPORT.SLDASM,58587,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/04_ARM_STOW_SUPPORT/parts/Aft_Saddle.SLDPRT,86142,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/04_ARM_STOW_SUPPORT/parts/Fwd_Saddle.SLDPRT,84258,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/04_ARM_STOW_SUPPORT/parts/Launch_Lock_Interface_Reference.SLDPRT,74849,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/04_ARM_STOW_SUPPORT/parts/Mid_Saddle.SLDPRT,85848,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/04_ARM_STOW_SUPPORT/parts/Release_Clearance_Envelope.SLDPRT,74594,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/05_Solar_Array_Root_Left/05_Solar_Array_Root_Left.SLDASM,92479,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/05_Solar_Array_Root_Left/parts/HDRM_Base_1_Left.SLDPRT,85096,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/05_Solar_Array_Root_Left/parts/HDRM_Base_2_Left.SLDPRT,85247,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/05_Solar_Array_Root_Left/parts/HDRM_Rod_1_Left.SLDPRT,82860,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/05_Solar_Array_Root_Left/parts/HDRM_Rod_2_Left.SLDPRT,82269,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/05_Solar_Array_Root_Left/parts/Hard_Stop_Left.SLDPRT,83555,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/05_Solar_Array_Root_Left/parts/Harness_Service_Loop_Left.SLDPRT,82003,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/05_Solar_Array_Root_Left/parts/Hinge_Ear_1_Left.SLDPRT,92721,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/05_Solar_Array_Root_Left/parts/Hinge_Ear_2_Left.SLDPRT,93706,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/05_Solar_Array_Root_Left/parts/Hinge_Pin_Left.SLDPRT,80281,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/05_Solar_Array_Root_Left/parts/Root_Base_Left.SLDPRT,80825,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/05_Solar_Array_Root_Left/parts/Root_Node_Spine_Left.SLDPRT,67537,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/05_Solar_Array_Root_Left/parts/Torsion_Spring_1_Left.SLDPRT,110838,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/05_Solar_Array_Root_Left/parts/Torsion_Spring_2_Left.SLDPRT,111772,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/06_Solar_Array_Root_Right/06_Solar_Array_Root_Right.SLDASM,89897,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/06_Solar_Array_Root_Right/parts/HDRM_Base_1_Right.SLDPRT,85007,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/06_Solar_Array_Root_Right/parts/HDRM_Base_2_Right.SLDPRT,86550,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/06_Solar_Array_Root_Right/parts/HDRM_Rod_1_Right.SLDPRT,82589,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/06_Solar_Array_Root_Right/parts/HDRM_Rod_2_Right.SLDPRT,83539,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/06_Solar_Array_Root_Right/parts/Hard_Stop_Right.SLDPRT,83614,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/06_Solar_Array_Root_Right/parts/Harness_Service_Loop_Right.SLDPRT,82471,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/06_Solar_Array_Root_Right/parts/Hinge_Ear_1_Right.SLDPRT,93871,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/06_Solar_Array_Root_Right/parts/Hinge_Ear_2_Right.SLDPRT,95443,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/06_Solar_Array_Root_Right/parts/Hinge_Pin_Right.SLDPRT,80720,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/06_Solar_Array_Root_Right/parts/Root_Base_Right.SLDPRT,81359,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/06_Solar_Array_Root_Right/parts/Root_Node_Spine_Right.SLDPRT,66519,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/06_Solar_Array_Root_Right/parts/Torsion_Spring_1_Right.SLDPRT,111072,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/06_Solar_Array_Root_Right/parts/Torsion_Spring_2_Right.SLDPRT,111683,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/Assembly/Space_Embodied_Service_Spacecraft_V2_2.SLDASM,705386,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/CODEX_CONTINUATION_RECONCILIATION.md,8509,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/O11_CLOCKING_ADJUDICATION_REPORT.md,5196,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/O13_STOW_VECTOR_V3_REPORT.md,4547,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/SOURCES_AND_LICENSES.md,1889,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/V22_NATIVE01_PHASE1_REPORT.md,7341,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/automation/build_drawings.py,9079,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/automation/build_native.py,35077,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/automation/export_and_render.py,6032,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/automation/finalize_native.py,6284,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
??,20_engineering/cad/B5_1R1_B601_interface_native_rework_candidate/00_BASELINE/V2_2_NATIVE_CANONICAL_108_FILE_COPY/automation/native_spec.py,6542,NOT_COMPUTED_FULL_INVENTORY,MECHANICAL_RESEARCH_ASSET,KEEP_PENDING_VERSION_CONTROL,Mechanical source/evidence/release asset
