file,property,value
06_B601_Visual_Arm/parts/B601_gripper_left_bbox_q0.SLDPRT,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;URDF_roundtrip;contact_models
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,Description,
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,Weight,"""SW-Mass@B601_gripper_link_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,Material,"""SW-Material@B601_gripper_link_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,质量,"""SW-Mass@B601_gripper_link_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,材料,"""SW-Material@B601_gripper_link_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,单重,"""SW-Mass@B601_gripper_link_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,零件号,  
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,设计,   
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,审核, 
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,标准审查, 
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,工艺审查, 
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,批准, 
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,日期,"2007,12,3"
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,校核, 
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,主管设计, 
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,校对, 
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,审定, 
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,阶段标记S, 
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,阶段标记A, 
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,阶段标记B, 
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,替代, 
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,图幅, 
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,版本, 
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,备注, 
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,名称,“图样名称”
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,代号,“图样代号”
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,共X张,1
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,第X张,1
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,OBJECT_ID,V2-B601-07
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,SYSTEM_OWNER,b601_visual_arm
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,PARENT_ID,SV2_B601_Visual_Arm
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,STRUCTURE_CLASS,VISUAL_PROXY
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,REPRESENTATION_LAYER,AXIS_ALIGNED_BBOX_PROXY_Q0
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,EVIDENCE_STATE,EVIDENCE_BOUND
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,SOURCE_REFERENCE,"arm_b601_v1.urdf + meshes_b601_gripper/gripper_link.STL (hash 11/11 MATCH, b3_00)"
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,FRAME_ID,CS_A0
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,INTERFACE_IDS,IF-RM-002
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,MASS_OWNER,b601_urdf_owner_NOT_from_visual
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,NO_DYNAMICS_USE,true
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,MANUFACTURING_AUTHORITY,NONE
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,EXECUTION_AUTHORITY,DISPLAY_ONLY
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,CLAIM_LIMIT,conservative_envelope_not_exact_vendor_geometry;q_zero_pose_only;no_mass_no_inertia_from_visual
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,URDF_LINK,gripper_link
06_B601_Visual_Arm/parts/B601_gripper_link_bbox_q0.SLDPRT,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;URDF_roundtrip;contact_models
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,Description,
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,Weight,"""SW-Mass@B601_gripper_right_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,Material,"""SW-Material@B601_gripper_right_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,质量,"""SW-Mass@B601_gripper_right_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,材料,"""SW-Material@B601_gripper_right_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,单重,"""SW-Mass@B601_gripper_right_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,零件号,  
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,设计,   
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,审核, 
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,标准审查, 
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,工艺审查, 
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,批准, 
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,日期,"2007,12,3"
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,校核, 
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,主管设计, 
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,校对, 
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,审定, 
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,阶段标记S, 
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,阶段标记A, 
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,阶段标记B, 
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,替代, 
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,图幅, 
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,版本, 
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,备注, 
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,名称,“图样名称”
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,代号,“图样代号”
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,共X张,1
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,第X张,1
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,OBJECT_ID,V2-B601-09
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,SYSTEM_OWNER,b601_visual_arm
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,PARENT_ID,SV2_B601_Visual_Arm
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,STRUCTURE_CLASS,VISUAL_PROXY
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,REPRESENTATION_LAYER,AXIS_ALIGNED_BBOX_PROXY_Q0
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,EVIDENCE_STATE,EVIDENCE_BOUND
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,SOURCE_REFERENCE,"arm_b601_v1.urdf + meshes_b601_gripper/gripper_right.STL (hash 11/11 MATCH, b3_00)"
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,FRAME_ID,CS_A0
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,INTERFACE_IDS,IF-RM-002
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,MASS_OWNER,b601_urdf_owner_NOT_from_visual
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,NO_DYNAMICS_USE,true
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,MANUFACTURING_AUTHORITY,NONE
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,EXECUTION_AUTHORITY,DISPLAY_ONLY
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,CLAIM_LIMIT,conservative_envelope_not_exact_vendor_geometry;q_zero_pose_only;no_mass_no_inertia_from_visual
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,URDF_LINK,gripper_right
06_B601_Visual_Arm/parts/B601_gripper_right_bbox_q0.SLDPRT,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;URDF_roundtrip;contact_models
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,Description,
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,Weight,"""SW-Mass@B601_link1_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,Material,"""SW-Material@B601_link1_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,质量,"""SW-Mass@B601_link1_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,材料,"""SW-Material@B601_link1_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,单重,"""SW-Mass@B601_link1_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,零件号,  
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,设计,   
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,审核, 
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,标准审查, 
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,工艺审查, 
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,批准, 
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,日期,"2007,12,3"
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,校核, 
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,主管设计, 
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,校对, 
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,审定, 
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,阶段标记S, 
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,阶段标记A, 
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,阶段标记B, 
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,替代, 
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,图幅, 
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,版本, 
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,备注, 
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,名称,“图样名称”
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,代号,“图样代号”
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,共X张,1
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,第X张,1
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,OBJECT_ID,V2-B601-01
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,SYSTEM_OWNER,b601_visual_arm
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,PARENT_ID,SV2_B601_Visual_Arm
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,STRUCTURE_CLASS,VISUAL_PROXY
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,REPRESENTATION_LAYER,AXIS_ALIGNED_BBOX_PROXY_Q0
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,EVIDENCE_STATE,EVIDENCE_BOUND
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,SOURCE_REFERENCE,"arm_b601_v1.urdf + meshes_b601_gripper/link1.STL (hash 11/11 MATCH, b3_00)"
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,FRAME_ID,CS_A0
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,INTERFACE_IDS,IF-RM-002
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,MASS_OWNER,b601_urdf_owner_NOT_from_visual
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,NO_DYNAMICS_USE,true
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,MANUFACTURING_AUTHORITY,NONE
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,EXECUTION_AUTHORITY,DISPLAY_ONLY
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,CLAIM_LIMIT,conservative_envelope_not_exact_vendor_geometry;q_zero_pose_only;no_mass_no_inertia_from_visual
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,URDF_LINK,link1
06_B601_Visual_Arm/parts/B601_link1_bbox_q0.SLDPRT,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;URDF_roundtrip;contact_models
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,Description,
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,Weight,"""SW-Mass@B601_link2_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,Material,"""SW-Material@B601_link2_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,质量,"""SW-Mass@B601_link2_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,材料,"""SW-Material@B601_link2_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,单重,"""SW-Mass@B601_link2_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,零件号,  
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,设计,   
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,审核, 
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,标准审查, 
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,工艺审查, 
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,批准, 
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,日期,"2007,12,3"
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,校核, 
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,主管设计, 
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,校对, 
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,审定, 
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,阶段标记S, 
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,阶段标记A, 
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,阶段标记B, 
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,替代, 
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,图幅, 
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,版本, 
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,备注, 
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,名称,“图样名称”
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,代号,“图样代号”
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,共X张,1
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,第X张,1
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,OBJECT_ID,V2-B601-02
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,SYSTEM_OWNER,b601_visual_arm
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,PARENT_ID,SV2_B601_Visual_Arm
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,STRUCTURE_CLASS,VISUAL_PROXY
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,REPRESENTATION_LAYER,AXIS_ALIGNED_BBOX_PROXY_Q0
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,EVIDENCE_STATE,EVIDENCE_BOUND
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,SOURCE_REFERENCE,"arm_b601_v1.urdf + meshes_b601_gripper/link2.STL (hash 11/11 MATCH, b3_00)"
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,FRAME_ID,CS_A0
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,INTERFACE_IDS,IF-RM-002
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,MASS_OWNER,b601_urdf_owner_NOT_from_visual
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,NO_DYNAMICS_USE,true
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,MANUFACTURING_AUTHORITY,NONE
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,EXECUTION_AUTHORITY,DISPLAY_ONLY
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,CLAIM_LIMIT,conservative_envelope_not_exact_vendor_geometry;q_zero_pose_only;no_mass_no_inertia_from_visual
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,URDF_LINK,link2
06_B601_Visual_Arm/parts/B601_link2_bbox_q0.SLDPRT,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;URDF_roundtrip;contact_models
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,Description,
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,Weight,"""SW-Mass@B601_link3_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,Material,"""SW-Material@B601_link3_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,质量,"""SW-Mass@B601_link3_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,材料,"""SW-Material@B601_link3_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,单重,"""SW-Mass@B601_link3_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,零件号,  
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,设计,   
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,审核, 
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,标准审查, 
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,工艺审查, 
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,批准, 
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,日期,"2007,12,3"
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,校核, 
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,主管设计, 
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,校对, 
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,审定, 
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,阶段标记S, 
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,阶段标记A, 
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,阶段标记B, 
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,替代, 
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,图幅, 
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,版本, 
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,备注, 
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,名称,“图样名称”
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,代号,“图样代号”
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,共X张,1
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,第X张,1
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,OBJECT_ID,V2-B601-03
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,SYSTEM_OWNER,b601_visual_arm
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,PARENT_ID,SV2_B601_Visual_Arm
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,STRUCTURE_CLASS,VISUAL_PROXY
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,REPRESENTATION_LAYER,AXIS_ALIGNED_BBOX_PROXY_Q0
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,EVIDENCE_STATE,EVIDENCE_BOUND
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,SOURCE_REFERENCE,"arm_b601_v1.urdf + meshes_b601_gripper/link3.STL (hash 11/11 MATCH, b3_00)"
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,FRAME_ID,CS_A0
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,INTERFACE_IDS,IF-RM-002
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,MASS_OWNER,b601_urdf_owner_NOT_from_visual
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,NO_DYNAMICS_USE,true
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,MANUFACTURING_AUTHORITY,NONE
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,EXECUTION_AUTHORITY,DISPLAY_ONLY
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,CLAIM_LIMIT,conservative_envelope_not_exact_vendor_geometry;q_zero_pose_only;no_mass_no_inertia_from_visual
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,URDF_LINK,link3
06_B601_Visual_Arm/parts/B601_link3_bbox_q0.SLDPRT,BLOCKED_CONSUMERS,FEA;dynamics;mass_properties;URDF_roundtrip;contact_models
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,Description,
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,Weight,"""SW-Mass@B601_link4_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,Material,"""SW-Material@B601_link4_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,质量,"""SW-Mass@B601_link4_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,材料,"""SW-Material@B601_link4_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,单重,"""SW-Mass@B601_link4_bbox_q0.SLDPRT"""
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,零件号,  
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,设计,   
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,审核, 
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,标准审查, 
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,工艺审查, 
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,批准, 
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,日期,"2007,12,3"
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,校核, 
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,主管设计, 
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,校对, 
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,审定, 
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,阶段标记S, 
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,阶段标记A, 
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,阶段标记B, 
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,替代, 
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,图幅, 
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,版本, 
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,备注, 
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,名称,“图样名称”
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,代号,“图样代号”
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,共X张,1
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,第X张,1
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,OBJECT_ID,V2-B601-04
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,SYSTEM_OWNER,b601_visual_arm
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,PARENT_ID,SV2_B601_Visual_Arm
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,STRUCTURE_CLASS,VISUAL_PROXY
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,REPRESENTATION_LAYER,AXIS_ALIGNED_BBOX_PROXY_Q0
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,EVIDENCE_STATE,EVIDENCE_BOUND
06_B601_Visual_Arm/parts/B601_link4_bbox_q0.SLDPRT,SOURCE_REFERENCE,"arm_b601_v1.urdf + meshes_b601_gripper/link4.STL (hash 11/11 MATCH, b3_00)"
